student_id,mentor_id,parent_id,Week_1_Attendance,Week_2_Attendance,Week_3_Attendance,Week_4_Attendance,Week_5_Attendance,Week_6_Attendance,Week_7_Attendance,Week_8_Attendance,Week_9_Attendance,Week_10_Attendance,Week_11_Attendance,Week_12_Attendance,Attendance_Decline_Score,Is_Declining_Attendance,Average_Attendance,Lowest_Week_Attendance,Highest_Week_Attendance
101775,200025,301775,92,89,93,88,95,93,96,93,84,86,94,92,0.67,No,91.25,84,96
101776,200001,301776,70,84,84,76,77,82,76,70,84,75,82,70,3.67,No,77.5,70,84
101777,200002,301777,88,86,100,94,89,87,98,94,86,86,97,100,-3,No,92.08,86,100
101778,200003,301778,85,77,79,83,80,81,81,89,86,81,87,74,-0.33,No,81.92,74,89
101779,200004,301779,88,86,90,99,96,93,91,96,88,87,83,88,2,No,90.42,83,99
101780,200005,301780,73,69,65,61,57,53,49,45,41,37,33,30,35.67,Yes,51.08,30,73
101781,200006,301781,78,87,76,72,83,82,72,78,78,72,73,72,8,No,76.92,72,87
101782,200007,301782,83,79,74,76,79,81,74,70,70,70,83,83,0,No,76.83,70,83
101783,200008,301783,87,88,93,88,97,85,85,87,97,89,92,89,-0.67,No,89.75,85,97
101784,200009,301784,88,96,96,83,94,82,92,91,84,95,97,90,-0.67,No,90.67,82,97
101785,200010,301785,86,80,80,79,95,87,86,86,92,82,82,86,-1.33,No,85.08,79,95
101786,200011,301786,83,84,97,83,91,83,92,89,91,97,85,90,-2.67,No,88.75,83,97
101787,200012,301787,51,62,66,50,54,73,63,70,65,67,76,76,-13.33,No,64.42,50,76
101788,200013,301788,81,77,79,75,76,75,79,80,81,71,70,70,8.67,No,76.17,70,81
101789,200014,301789,72,76,70,72,70,84,72,72,75,84,82,77,-8.33,No,75.5,70,84
101790,200015,301790,71,67,63,59,55,51,47,43,39,35,31,30,35,Yes,49.25,30,71
101791,200016,301791,83,75,72,87,82,87,73,86,79,81,75,85,-3.67,No,80.42,72,87
101792,200017,301792,85,80,87,83,79,81,85,88,74,74,83,76,6.33,No,81.25,74,88
101793,200018,301793,75,76,82,75,75,85,74,77,82,83,72,81,-1,No,78.08,72,85
101794,200019,301794,57,52,53,79,61,64,53,66,77,76,51,53,-6,No,61.83,51,79
101795,200020,301795,73,76,85,73,83,71,70,71,74,75,73,82,1.33,No,75.5,70,85
101796,200021,301796,80,71,73,70,77,80,70,84,82,82,79,76,-4.33,No,77,70,84
101797,200022,301797,84,87,76,84,80,79,89,88,82,84,87,75,0.33,No,82.92,75,89
101798,200023,301798,72,80,77,70,81,85,76,79,85,74,78,77,0,No,77.83,70,85
101799,200024,301799,91,80,93,91,83,83,88,81,82,92,83,90,-0.33,No,86.42,80,93
101800,200025,301800,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
101801,200001,301801,82,75,76,74,72,75,59,58,67,54,78,76,8.33,No,70.5,54,82
101802,200002,301802,98,100,92,93,99,98,86,89,85,90,95,84,7,No,92.42,84,100
101803,200003,301803,81,71,84,77,84,83,77,72,72,75,78,76,2.33,No,77.5,71,84
101804,200004,301804,82,74,82,86,85,77,76,77,75,83,86,81,-4,No,80.33,74,86
101805,200005,301805,97,91,97,94,91,86,98,94,95,88,89,89,6.33,No,92.42,86,98
101806,200006,301806,100,92,88,100,90,100,93,86,99,93,95,93,-0.33,No,94.08,86,100
101807,200007,301807,86,93,93,82,79,93,93,85,90,77,89,89,5.67,No,87.42,77,93
101808,200008,301808,51,72,56,56,52,61,55,60,73,69,62,67,-6.33,No,61.17,51,73
101809,200009,301809,74,76,70,72,81,70,78,85,82,70,76,84,-3.33,No,76.5,70,85
101810,200010,301810,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
101811,200011,301811,86,82,71,71,76,75,71,76,73,84,71,72,4,No,75.67,71,86
101812,200012,301812,77,70,70,75,78,84,72,76,72,84,72,83,-7.33,No,76.08,70,84
101813,200013,301813,100,88,90,99,91,98,88,100,95,90,96,100,-2.67,No,94.58,88,100
101814,200014,301814,93,94,83,86,85,89,97,93,90,93,99,88,-3.33,No,90.83,83,99
101815,200015,301815,51,80,60,85,83,78,83,50,80,58,79,53,0.33,No,70,50,85
101816,200016,301816,88,77,87,77,87,74,90,77,89,78,78,80,5.33,No,81.83,74,90
101817,200017,301817,98,94,100,100,89,92,100,96,93,87,100,99,2,No,95.67,87,100
101818,200018,301818,87,84,89,93,84,95,95,98,100,85,84,89,0.67,No,90.25,84,100
101819,200019,301819,95,96,93,91,93,99,92,92,90,99,88,99,-0.67,No,93.92,88,99
101820,200020,301820,90,86,82,78,74,70,66,62,58,54,50,46,36,Yes,68,46,90
101821,200021,301821,90,93,87,91,94,79,91,93,90,81,92,82,5,No,88.58,79,94
101822,200022,301822,73,59,55,70,53,57,76,69,59,74,54,50,3,No,62.42,50,76
101823,200023,301823,82,88,88,93,83,98,90,87,91,88,85,89,-1.33,No,88.5,82,98
101824,200024,301824,89,94,94,100,87,92,85,85,94,88,98,87,1.33,No,91.08,85,100
101825,200025,301825,77,74,70,71,70,78,70,79,82,78,79,76,-4,No,75.33,70,82
101826,200001,301826,86,86,89,86,88,81,81,79,89,79,82,87,4.33,No,84.42,79,89
101827,200002,301827,95,90,86,97,98,95,85,92,97,89,92,92,-0.67,No,92.33,85,98
101828,200003,301828,74,72,84,85,80,73,74,77,81,85,86,73,-4.67,No,78.67,72,86
101829,200004,301829,73,66,59,74,52,79,60,64,74,51,59,68,6.67,No,64.92,51,79
101830,200005,301830,80,76,72,68,64,60,56,52,48,44,40,36,36,Yes,58,36,80
101831,200006,301831,91,88,93,94,94,84,81,91,82,94,83,80,5,No,87.92,80,94
101832,200007,301832,87,82,97,95,84,92,93,89,96,88,96,82,0,No,90.08,82,97
101833,200008,301833,76,88,83,82,80,89,73,78,87,82,75,82,2.67,No,81.25,73,89
101834,200009,301834,93,97,88,95,84,88,88,93,91,95,99,95,-3.67,No,92.17,84,99
101835,200010,301835,85,76,87,80,72,85,84,84,79,75,71,85,5.67,No,80.25,71,87
101836,200011,301836,74,63,59,80,54,63,71,63,85,75,80,76,-11.67,No,70.25,54,85
101837,200012,301837,82,75,77,87,84,87,86,72,84,71,79,87,-1,No,80.92,71,87
101838,200013,301838,95,90,88,84,93,94,90,91,83,94,83,99,-1,No,90.33,83,99
101839,200014,301839,90,100,92,99,88,96,100,99,94,86,96,92,2.67,No,94.33,86,100
101840,200015,301840,91,87,83,79,75,71,67,63,59,55,51,47,36,Yes,69,47,91
101841,200016,301841,90,91,78,92,93,91,92,87,88,85,82,90,0.67,No,88.25,78,93
101842,200017,301842,70,76,85,77,73,74,84,75,81,73,83,75,0,No,77.17,70,85
101843,200018,301843,53,61,61,59,80,56,56,54,79,73,81,77,-18.67,No,65.83,53,81
101844,200019,301844,89,100,89,99,91,87,95,91,97,89,95,94,0,No,93,87,100
101845,200020,301845,96,91,85,95,89,87,97,84,90,89,89,84,3.33,No,89.67,84,97
101846,200021,301846,85,72,75,80,77,84,80,87,74,73,85,72,0.67,No,78.67,72,87
101847,200022,301847,83,83,70,75,71,81,75,83,70,79,70,70,5.67,No,75.83,70,83
101848,200023,301848,82,82,81,89,90,81,84,84,88,83,79,90,-2.33,No,84.42,79,90
101849,200024,301849,80,86,85,79,72,79,73,84,82,80,73,77,7,No,79.17,72,86
101850,200025,301850,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
101851,200001,301851,96,89,93,93,90,100,91,100,91,88,91,89,3.33,No,92.58,88,100
101852,200002,301852,86,90,80,88,92,80,83,92,92,93,91,89,-5.67,No,88,80,93
101853,200003,301853,86,77,81,83,78,87,80,83,72,86,72,88,-0.67,No,81.08,72,88
101854,200004,301854,97,93,84,97,99,95,97,84,89,85,84,87,6,No,90.92,84,99
101855,200005,301855,90,86,90,90,87,96,94,92,86,93,93,86,-2,No,90.25,86,96
101856,200006,301856,92,90,90,96,91,92,91,90,85,90,92,96,-2,No,91.25,85,96
101857,200007,301857,52,59,73,71,72,53,57,64,71,68,71,52,-2.33,No,63.58,52,73
101858,200008,301858,86,90,83,80,80,81,80,79,83,81,86,79,4.33,No,82.33,79,90
101859,200009,301859,98,89,85,85,96,92,88,89,93,93,87,90,0.67,No,90.42,85,98
101860,200010,301860,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
101861,200011,301861,82,78,80,78,72,70,71,72,75,83,80,74,1,No,76.25,70,83
101862,200012,301862,84,83,78,80,77,74,71,70,81,74,77,71,7.67,No,76.67,70,84
101863,200013,301863,91,99,95,88,89,90,97,99,87,92,88,100,1.67,No,92.92,87,100
101864,200014,301864,64,75,58,77,67,80,70,59,82,75,66,74,-6,No,70.58,58,82
101865,200015,301865,74,70,83,73,84,77,70,70,75,78,80,74,-1.67,No,75.67,70,84
101866,200016,301866,76,81,80,78,77,86,82,85,86,75,85,78,-0.33,No,80.75,75,86
101867,200017,301867,81,79,78,78,84,82,76,91,89,90,89,79,-6.67,No,83,76,91
101868,200018,301868,89,79,86,83,79,79,77,91,82,83,85,78,2.67,No,82.58,77,91
101869,200019,301869,90,85,94,100,100,86,98,100,97,91,91,92,-1.67,No,93.67,85,100
101870,200020,301870,76,72,68,64,60,56,52,48,44,40,36,32,36,Yes,54,32,76
101871,200021,301871,85,77,72,56,72,53,60,71,79,84,68,77,1.67,No,71.17,53,85
101872,200022,301872,76,91,85,91,86,91,91,81,80,85,88,90,-3.67,No,86.25,76,91
101873,200023,301873,83,76,71,87,79,83,86,75,76,82,80,77,-3,No,79.58,71,87
101874,200024,301874,97,98,89,99,92,92,92,92,98,87,90,92,5,No,93.17,87,99
101875,200025,301875,90,83,87,92,83,91,84,86,83,78,80,83,6.33,No,85,78,92
101876,200001,301876,79,80,74,81,77,72,72,85,84,77,86,73,-1,No,78.33,72,86
101877,200002,301877,84,83,71,79,81,72,82,84,77,76,73,86,1,No,79,71,86
101878,200003,301878,52,51,64,54,53,55,64,65,73,62,84,61,-13.33,No,61.5,51,84
101879,200004,301879,76,80,85,73,73,78,83,71,72,84,71,87,-0.33,No,77.75,71,87
101880,200005,301880,75,71,67,63,59,55,51,47,43,39,35,31,36,Yes,53,31,75
101881,200006,301881,96,82,91,93,89,93,84,94,82,96,94,85,-2,No,89.92,82,96
101882,200007,301882,88,85,95,90,79,79,89,86,93,84,85,87,4,No,86.67,79,95
101883,200008,301883,82,94,93,84,87,83,86,86,93,83,80,88,6,No,86.58,80,94
101884,200009,301884,78,89,85,80,82,79,88,87,84,85,79,82,2,No,83.17,78,89
101885,200010,301885,61,79,80,74,83,73,80,76,52,77,63,66,4.67,No,72,52,83
101886,200011,301886,95,91,87,94,99,88,100,96,96,89,100,100,-5.33,No,94.58,87,100
101887,200012,301887,70,82,73,72,76,72,70,72,76,74,81,76,-2,No,74.5,70,82
101888,200013,301888,83,77,90,80,82,83,86,88,85,81,91,87,-3,No,84.42,77,91
101889,200014,301889,93,99,85,90,96,94,96,92,97,89,98,86,1.33,No,92.92,85,99
101890,200015,301890,79,75,71,67,63,59,55,51,47,43,39,35,36,Yes,57,35,79
101891,200016,301891,86,87,97,94,89,83,81,81,91,88,97,91,-2,No,88.75,81,97
101892,200017,301892,70,80,67,61,55,75,67,65,70,51,52,64,16.67,Yes,64.75,51,80
101893,200018,301893,84,90,95,83,91,97,95,85,91,89,96,98,-4.67,No,91.17,83,98
101894,200019,301894,91,91,89,97,84,95,95,85,97,94,96,91,-3.33,No,92.08,84,97
101895,200020,301895,94,84,92,87,92,82,91,89,82,96,91,96,-4.33,No,89.67,82,96
101896,200021,301896,87,87,90,100,100,91,89,86,100,95,96,87,-4.67,No,92.33,86,100
101897,200022,301897,93,81,90,88,92,94,94,82,91,82,88,88,2,No,88.58,81,94
101898,200023,301898,89,94,97,88,87,81,93,96,95,87,81,93,6.33,No,90.08,81,97
101899,200024,301899,57,85,58,61,61,76,76,80,67,55,51,82,4,No,67.42,51,85
101900,200025,301900,85,81,77,73,69,65,61,57,53,49,45,41,36,Yes,63,41,85
101901,200001,301901,99,96,93,89,99,93,84,95,98,89,96,89,4.67,No,93.33,84,99
101902,200002,301902,81,92,92,91,88,76,86,86,76,85,80,80,6.67,No,84.42,76,92
101903,200003,301903,84,71,78,83,72,82,84,70,83,82,76,75,0,No,78.33,70,84
101904,200004,301904,70,80,73,70,83,74,73,84,70,73,83,71,-1.33,No,75.33,70,84
101905,200005,301905,88,97,94,90,91,98,86,98,84,97,93,92,-1,No,92.33,84,98
101906,200006,301906,75,68,60,51,63,84,65,55,65,70,69,51,4.33,No,64.67,51,84
101907,200007,301907,79,81,83,84,70,82,75,72,80,84,76,70,4.33,No,78,70,84
101908,200008,301908,86,94,83,86,85,94,86,85,79,82,80,92,3,No,86,79,94
101909,200009,301909,87,97,99,100,84,96,96,92,91,87,94,100,0.67,No,93.58,84,100
101910,200010,301910,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
101911,200011,301911,71,80,76,72,84,70,78,70,74,82,70,71,1.33,No,74.83,70,84
101912,200012,301912,83,86,95,91,83,96,83,88,82,98,83,98,-5,No,88.83,82,98
101913,200013,301913,54,79,60,75,59,83,60,76,85,61,68,69,-1.67,No,69.08,54,85
101914,200014,301914,93,83,83,97,87,99,99,93,88,97,91,85,-4.67,No,91.25,83,99
101915,200015,301915,82,70,82,72,81,72,74,84,81,81,73,70,3.33,No,76.83,70,84
101916,200016,301916,85,100,88,84,91,87,98,85,89,97,90,92,-2,No,90.5,84,100
101917,200017,301917,83,81,85,87,80,83,85,91,90,75,77,80,5.67,No,83.08,75,91
101918,200018,301918,76,71,76,72,78,73,80,70,70,71,74,81,-1,No,74.33,70,81
101919,200019,301919,85,78,83,86,92,90,79,85,90,92,78,82,-2,No,85,78,92
101920,200020,301920,80,76,72,68,64,60,56,52,48,44,40,36,36,Yes,58,36,80
101921,200021,301921,86,84,78,83,75,85,85,81,87,82,90,76,0,No,82.67,75,90
101922,200022,301922,98,95,92,84,91,96,92,100,88,87,95,98,1.67,No,93,84,100
101923,200023,301923,89,98,93,90,94,95,86,88,86,89,95,83,4.33,No,90.5,83,98
101924,200024,301924,91,93,95,92,88,81,83,90,88,94,84,83,6,No,88.5,81,95
101925,200025,301925,76,73,84,80,73,73,81,72,70,80,81,80,-2.67,No,76.92,70,84
101926,200001,301926,83,82,74,75,80,81,73,76,75,79,84,81,-1.67,No,78.58,73,84
101927,200002,301927,82,79,81,78,61,73,77,50,69,57,65,66,18,Yes,69.83,50,82
101928,200003,301928,88,84,99,91,90,86,93,89,99,89,85,87,3.33,No,90,84,99
101929,200004,301929,83,71,71,71,73,80,80,72,85,83,75,73,-2,No,76.42,71,85
101930,200005,301930,80,76,72,68,64,60,56,52,48,44,40,36,36,Yes,58,36,80
101931,200006,301931,94,88,96,89,93,96,90,87,93,100,100,97,-6.33,No,93.58,87,100
101932,200007,301932,86,75,72,84,81,83,80,76,75,80,71,81,0.33,No,78.67,71,86
101933,200008,301933,90,87,100,91,93,96,93,86,100,99,99,89,-3.33,No,93.58,86,100
101934,200009,301934,66,85,75,58,84,52,73,75,84,58,50,55,21,Yes,67.92,50,85
101935,200010,301935,93,89,82,96,95,95,85,98,95,92,97,86,-3.67,No,91.92,82,98
101936,200011,301936,96,87,96,94,96,100,95,90,92,97,94,89,-0.33,No,93.83,87,100
101937,200012,301937,88,83,85,76,73,74,88,88,88,79,78,75,8,No,81.25,73,88
101938,200013,301938,93,83,89,95,84,87,83,86,92,84,88,98,-1.67,No,88.5,83,98
101939,200014,301939,88,88,96,83,88,91,87,91,91,90,96,91,-1.67,No,90,83,96
101940,200015,301940,88,84,80,76,72,68,64,60,56,52,48,44,36,Yes,66,44,88
101941,200016,301941,50,67,81,77,51,78,84,76,58,64,70,54,3.33,No,67.5,50,84
101942,200017,301942,82,80,77,70,70,82,70,78,70,82,74,72,3.67,No,75.58,70,82
101943,200018,301943,95,86,92,95,96,90,92,85,86,95,100,84,-2,No,91.33,84,100
101944,200019,301944,89,80,81,88,92,86,86,90,89,85,81,90,-2,No,86.42,80,92
101945,200020,301945,83,83,70,70,77,70,75,70,77,78,77,71,3.33,No,75.08,70,83
101946,200021,301946,92,84,91,88,89,86,84,90,96,96,89,85,-1,No,89.17,84,96
101947,200022,301947,90,85,86,82,74,88,74,78,86,84,79,84,4.67,No,82.5,74,90
101948,200023,301948,74,68,77,63,63,65,71,76,58,62,53,62,14,No,66,53,77
101949,200024,301949,100,95,94,86,100,100,87,99,100,87,100,100,0.67,No,95.67,86,100
101950,200025,301950,72,68,64,60,56,52,48,44,40,36,32,30,35.33,Yes,50.17,30,72
101951,200001,301951,91,87,89,88,95,93,88,88,92,90,98,98,-6.33,No,91.42,87,98
101952,200002,301952,73,80,78,80,71,80,75,82,77,75,73,73,3.33,No,76.42,71,82
101953,200003,301953,98,87,95,100,91,90,86,96,93,100,86,100,-2,No,93.5,86,100
101954,200004,301954,90,93,90,91,97,83,86,88,84,96,84,91,0.67,No,89.42,83,97
101955,200005,301955,54,71,65,67,76,81,74,76,58,76,61,65,-4,No,68.67,54,81
101956,200006,301956,89,77,88,84,77,81,89,79,86,77,81,88,2.67,No,83,77,89
101957,200007,301957,96,82,88,94,98,94,83,92,83,94,89,83,0,No,89.67,82,98
101958,200008,301958,91,86,92,79,90,80,83,95,81,92,87,79,3.67,No,86.25,79,95
101959,200009,301959,89,86,92,87,89,91,87,93,86,90,97,90,-3.33,No,89.75,86,97
101960,200010,301960,71,67,63,59,55,51,47,43,39,35,31,30,35,Yes,49.25,30,71
101961,200011,301961,94,96,91,92,100,97,100,97,93,89,91,98,1,No,94.83,89,100
101962,200012,301962,53,84,77,52,58,79,72,81,68,70,66,67,3.67,No,68.92,52,84
101963,200013,301963,91,88,97,96,96,96,97,94,100,89,90,87,3.33,No,93.42,87,100
101964,200014,301964,90,99,98,98,100,93,96,96,97,99,99,92,-1,No,96.42,90,100
101965,200015,301965,83,76,75,87,87,73,82,85,84,72,79,85,-0.67,No,80.67,72,87
101966,200016,301966,83,74,79,83,70,84,70,79,84,74,83,82,-1,No,78.75,70,84
101967,200017,301967,71,73,78,70,78,83,78,70,70,78,73,70,0.33,No,74.33,70,83
101968,200018,301968,83,76,71,82,84,72,79,82,70,80,85,83,-6,No,78.92,70,85
101969,200019,301969,53,73,58,61,66,69,54,63,65,70,69,78,-11,No,64.92,53,78
101970,200020,301970,89,85,81,77,73,69,65,61,57,53,49,45,36,Yes,67,45,89
101971,200021,301971,76,87,83,86,81,78,85,89,76,85,89,78,-2,No,82.75,76,89
101972,200022,301972,87,100,97,98,94,97,91,98,95,97,88,92,2.33,No,94.5,87,100
101973,200023,301973,83,88,81,87,85,73,84,87,74,78,80,88,2,No,82.33,73,88
101974,200024,301974,84,90,89,82,85,87,87,82,93,95,97,89,-6,No,88.33,82,97
101975,200025,301975,79,77,88,79,77,79,85,82,81,74,78,77,5,No,79.67,74,88
101976,200001,301976,65,60,75,79,74,61,66,60,78,80,65,60,-1.67,No,68.58,60,80
101977,200002,301977,84,78,75,78,81,79,74,77,82,74,76,87,0,No,78.75,74,87
101978,200003,301978,92,93,91,100,94,95,90,92,95,100,88,100,-4,No,94.17,88,100
101979,200004,301979,71,86,81,81,73,81,79,81,75,83,72,85,-0.67,No,79,71,86
101980,200005,301980,81,77,73,69,65,61,57,53,49,45,41,37,36,Yes,59,37,81
101981,200006,301981,82,86,87,83,80,80,92,89,87,86,84,85,0,No,85.08,80,92
101982,200007,301982,84,84,95,94,94,94,86,86,82,93,96,81,-2.33,No,89.08,81,96
101983,200008,301983,75,69,80,51,78,50,63,85,73,53,65,74,10.67,No,68,50,85
101984,200009,301984,78,78,73,84,77,72,77,70,70,83,77,70,-0.33,No,75.75,70,84
101985,200010,301985,86,79,71,84,86,82,87,76,84,85,84,75,-2.67,No,81.58,71,87
101986,200011,301986,78,91,83,78,79,85,90,84,94,89,90,86,-4.33,No,85.58,78,94
101987,200012,301987,82,89,94,88,90,95,86,83,96,86,95,88,-1.33,No,89.33,82,96
101988,200013,301988,88,94,100,99,87,96,96,86,95,92,90,99,0.33,No,93.5,86,100
101989,200014,301989,89,86,84,84,87,88,92,83,84,83,85,82,3,No,85.58,82,92
101990,200015,301990,74,70,66,62,58,54,50,46,42,38,34,30,36,Yes,52,30,74
101991,200016,301991,86,87,84,85,77,77,79,82,91,90,82,81,1.33,No,83.42,77,91
101992,200017,301992,89,82,88,82,78,78,83,85,87,89,88,75,2.33,No,83.67,75,89
101993,200018,301993,99,99,87,87,89,97,99,98,84,93,92,85,5,No,92.42,84,99
101994,200019,301994,95,80,91,81,85,87,90,91,88,93,87,91,-1.67,No,88.25,80,95
101995,200020,301995,77,83,80,81,75,79,73,74,70,81,71,73,5,No,76.42,70,83
101996,200021,301996,82,80,80,83,92,81,91,91,83,79,82,92,-3.67,No,84.67,79,92
101997,200022,301997,72,70,78,82,76,67,71,81,83,75,70,70,1.67,No,74.58,67,83
101998,200023,301998,93,89,81,83,86,93,91,86,78,78,79,90,5.33,No,85.58,78,93
101999,200024,301999,97,93,99,96,99,87,92,84,94,85,96,95,4.33,No,93.08,84,99
102000,200025,302000,82,78,74,70,66,62,58,54,50,46,42,38,36,Yes,60,38,82
