assessment_id,student_id,subject,assessment_type,date,max_marks,obtained_marks,percentage,grade,term,remarks
ASS_INST_002_015334,STU_INST_002_1025,Hindi,Half Yearly Exam,2025-05-30,20,13,65.4,B2,Final Term,Good
ASS_INST_002_015335,STU_INST_002_1026,Sanskrit,Assignment,2025-08-02,50,9,18.2,D,First Term,Needs Improvement
ASS_INST_002_015336,STU_INST_002_1026,Chemistry,Final Exam,2025-06-26,25,8,32.2,D,Final Term,Needs Improvement
ASS_INST_002_015337,STU_INST_002_1026,Social Studies,Monthly Test,2025-06-06,25,12,49.9,C2,First Term,Needs Improvement
ASS_INST_002_015338,STU_INST_002_1026,Economics,Quiz,2025-07-13,80,45,56.7,C1,Final Term,Satisfactory
ASS_INST_002_015339,STU_INST_002_1026,Mathematics,Final Exam,2025-07-01,50,12,24.1,D,Second Term,Needs Improvement
ASS_INST_002_015340,STU_INST_002_1026,Science,Unit Test,2025-05-21,100,36,36.2,D,First Term,Needs Improvement
ASS_INST_002_015341,STU_INST_002_1026,Computer Science,Half Yearly Exam,2025-08-03,100,55,55.9,C1,Final Term,Satisfactory
ASS_INST_002_015342,STU_INST_002_1026,Chemistry,Monthly Test,2025-06-07,20,11,59.1,C1,Final Term,Satisfactory
ASS_INST_002_015343,STU_INST_002_1026,Social Studies,Quiz,2025-08-30,50,26,53.2,C1,First Term,Satisfactory
ASS_INST_002_015344,STU_INST_002_1026,Mathematics,Unit Test,2025-06-06,20,8,43.3,C2,Second Term,Needs Improvement
ASS_INST_002_015345,STU_INST_002_1026,Social Studies,Internal Assessment,2025-05-21,20,5,28.1,D,First Term,Needs Improvement
ASS_INST_002_015346,STU_INST_002_1026,Accountancy,Practical Exam,2025-06-17,50,19,39.4,D,Second Term,Needs Improvement
ASS_INST_002_015347,STU_INST_002_1026,Economics,Project Work,2025-05-26,80,51,64.4,B2,Final Term,Good
ASS_INST_002_015348,STU_INST_002_1026,Economics,Monthly Test,2025-07-30,80,50,62.6,B2,Second Term,Good
ASS_INST_002_015349,STU_INST_002_1026,Biology,Half Yearly Exam,2025-07-07,50,15,30.6,D,Final Term,Needs Improvement
ASS_INST_002_015350,STU_INST_002_1026,Chemistry,Internal Assessment,2025-08-24,20,14,74.8,B1,First Term,Very Good
ASS_INST_002_015351,STU_INST_002_1026,Computer Science,Viva Voce,2025-08-08,25,8,32.3,D,Second Term,Needs Improvement
ASS_INST_002_015352,STU_INST_002_1026,Hindi,Final Exam,2025-07-19,25,12,48.8,C2,First Term,Needs Improvement
ASS_INST_002_015353,STU_INST_002_1027,English,Assignment,2025-07-16,100,18,18.2,D,Second Term,Needs Improvement
ASS_INST_002_015354,STU_INST_002_1027,Economics,Unit Test,2025-06-10,25,16,67.6,B2,Final Term,Good
ASS_INST_002_015355,STU_INST_002_1027,Hindi,Unit Test,2025-05-27,100,52,52.4,C1,First Term,Satisfactory
ASS_INST_002_015356,STU_INST_002_1027,Economics,Quiz,2025-08-29,100,40,40.5,C2,Second Term,Needs Improvement
ASS_INST_002_015357,STU_INST_002_1027,Economics,Quiz,2025-09-05,50,14,29.5,D,Final Term,Needs Improvement
ASS_INST_002_015358,STU_INST_002_1027,Science,Half Yearly Exam,2025-08-10,25,19,76.3,B1,Second Term,Very Good
ASS_INST_002_015359,STU_INST_002_1027,Physics,Internal Assessment,2025-07-28,100,46,46.5,C2,Final Term,Needs Improvement
ASS_INST_002_015360,STU_INST_002_1027,Biology,Assignment,2025-08-12,20,14,73.8,B1,Final Term,Very Good
ASS_INST_002_015361,STU_INST_002_1027,Social Studies,Monthly Test,2025-06-19,50,19,39.8,D,First Term,Needs Improvement
ASS_INST_002_015362,STU_INST_002_1027,Mathematics,Internal Assessment,2025-07-11,80,32,40.4,C2,First Term,Needs Improvement
ASS_INST_002_015363,STU_INST_002_1027,Chemistry,Internal Assessment,2025-08-12,80,41,52.2,C1,First Term,Satisfactory
ASS_INST_002_015364,STU_INST_002_1027,Mathematics,Assignment,2025-07-13,20,8,40.6,C2,Final Term,Needs Improvement
ASS_INST_002_015365,STU_INST_002_1027,Biology,Half Yearly Exam,2025-06-12,50,20,42.0,C2,First Term,Needs Improvement
ASS_INST_002_015366,STU_INST_002_1027,Science,Practical Exam,2025-06-09,25,10,44.0,C2,Final Term,Needs Improvement
ASS_INST_002_015367,STU_INST_002_1028,Chemistry,Viva Voce,2025-06-30,20,15,78.7,B1,Second Term,Very Good
ASS_INST_002_015368,STU_INST_002_1028,Economics,Practical Exam,2025-07-20,25,12,49.1,C2,Final Term,Needs Improvement
ASS_INST_002_015369,STU_INST_002_1028,Biology,Half Yearly Exam,2025-08-29,50,31,63.6,B2,First Term,Good
ASS_INST_002_015370,STU_INST_002_1028,Biology,Quiz,2025-09-07,25,13,54.0,C1,First Term,Satisfactory
ASS_INST_002_015371,STU_INST_002_1028,Chemistry,Assignment,2025-06-29,80,59,74.7,B1,Final Term,Very Good
ASS_INST_002_015372,STU_INST_002_1028,Accountancy,Half Yearly Exam,2025-05-22,50,31,63.4,B2,Final Term,Good
ASS_INST_002_015373,STU_INST_002_1028,Chemistry,Viva Voce,2025-08-21,25,13,53.1,C1,First Term,Satisfactory
ASS_INST_002_015374,STU_INST_002_1028,Economics,Viva Voce,2025-07-21,20,17,89.0,A2,Final Term,Excellent
ASS_INST_002_015375,STU_INST_002_1028,Chemistry,Half Yearly Exam,2025-09-03,50,42,84.3,A2,Final Term,Excellent
ASS_INST_002_015376,STU_INST_002_1028,Physics,Practical Exam,2025-06-08,100,84,84.4,A2,First Term,Excellent
ASS_INST_002_015377,STU_INST_002_1028,Biology,Final Exam,2025-08-23,25,21,86.6,A2,Second Term,Excellent
ASS_INST_002_015378,STU_INST_002_1028,Chemistry,Monthly Test,2025-07-10,25,18,73.6,B1,Final Term,Very Good
ASS_INST_002_015379,STU_INST_002_1028,English,Unit Test,2025-07-30,20,15,75.1,B1,First Term,Very Good
ASS_INST_002_015380,STU_INST_002_1028,Accountancy,Monthly Test,2025-07-30,25,14,59.9,C1,Final Term,Satisfactory
ASS_INST_002_015381,STU_INST_002_1028,English,Monthly Test,2025-06-17,80,69,87.2,A2,Second Term,Excellent
ASS_INST_002_015382,STU_INST_002_1028,Science,Internal Assessment,2025-07-12,80,52,66.2,B2,Final Term,Good
ASS_INST_002_015383,STU_INST_002_1028,Computer Science,Monthly Test,2025-06-29,80,42,53.0,C1,Second Term,Satisfactory
ASS_INST_002_015384,STU_INST_002_1029,Economics,Monthly Test,2025-06-05,80,46,58.2,C1,Final Term,Satisfactory
ASS_INST_002_015385,STU_INST_002_1029,Sanskrit,Half Yearly Exam,2025-07-21,100,43,43.9,C2,First Term,Needs Improvement
ASS_INST_002_015386,STU_INST_002_1029,Science,Viva Voce,2025-07-01,50,33,67.0,B2,Final Term,Good
ASS_INST_002_015387,STU_INST_002_1029,Physics,Assignment,2025-07-03,25,16,64.2,B2,Second Term,Good
ASS_INST_002_015388,STU_INST_002_1029,Hindi,Project Work,2025-07-21,80,52,66.0,B2,Second Term,Good
ASS_INST_002_015389,STU_INST_002_1029,Biology,Assignment,2025-08-19,50,12,24.9,D,First Term,Needs Improvement
ASS_INST_002_015390,STU_INST_002_1029,English,Practical Exam,2025-08-20,100,19,19.0,D,Second Term,Needs Improvement
ASS_INST_002_015391,STU_INST_002_1029,Physics,Unit Test,2025-05-24,80,43,54.0,C1,First Term,Satisfactory
ASS_INST_002_015392,STU_INST_002_1029,Science,Half Yearly Exam,2025-07-23,100,54,54.1,C1,Second Term,Satisfactory
ASS_INST_002_015393,STU_INST_002_1029,Accountancy,Monthly Test,2025-06-20,20,14,74.3,B1,Final Term,Very Good
ASS_INST_002_015394,STU_INST_002_1029,Chemistry,Internal Assessment,2025-05-27,80,31,39.5,D,Second Term,Needs Improvement
ASS_INST_002_015395,STU_INST_002_1029,Physics,Half Yearly Exam,2025-08-25,25,8,33.2,D,Second Term,Needs Improvement
ASS_INST_002_015396,STU_INST_002_1029,Biology,Quiz,2025-08-17,50,18,37.2,D,First Term,Needs Improvement
ASS_INST_002_015397,STU_INST_002_1029,Accountancy,Internal Assessment,2025-07-25,25,7,31.2,D,First Term,Needs Improvement
ASS_INST_002_015398,STU_INST_002_1030,Mathematics,Monthly Test,2025-08-23,20,6,33.6,D,First Term,Needs Improvement
ASS_INST_002_015399,STU_INST_002_1030,Economics,Viva Voce,2025-08-12,25,5,21.3,D,First Term,Needs Improvement
ASS_INST_002_015400,STU_INST_002_1030,Computer Science,Practical Exam,2025-06-10,50,21,44.0,C2,Final Term,Needs Improvement
ASS_INST_002_015401,STU_INST_002_1030,Computer Science,Final Exam,2025-07-05,80,34,42.9,C2,First Term,Needs Improvement
ASS_INST_002_015402,STU_INST_002_1030,English,Half Yearly Exam,2025-08-30,20,6,30.1,D,First Term,Needs Improvement
ASS_INST_002_015403,STU_INST_002_1030,English,Half Yearly Exam,2025-08-23,50,12,24.6,D,Second Term,Needs Improvement
ASS_INST_002_015404,STU_INST_002_1030,English,Monthly Test,2025-06-18,25,5,22.2,D,Second Term,Needs Improvement
ASS_INST_002_015405,STU_INST_002_1030,Economics,Monthly Test,2025-07-10,20,0,0.0,D,Second Term,Needs Improvement
ASS_INST_002_015406,STU_INST_002_1030,Biology,Unit Test,2025-06-20,80,23,29.7,D,Second Term,Needs Improvement
ASS_INST_002_015407,STU_INST_002_1030,Chemistry,Unit Test,2025-07-17,50,16,33.9,D,Final Term,Needs Improvement
ASS_INST_002_015408,STU_INST_002_1030,Computer Science,Practical Exam,2025-08-05,80,4,5.9,D,Final Term,Needs Improvement
ASS_INST_002_015409,STU_INST_002_1030,Social Studies,Viva Voce,2025-07-30,20,13,67.4,B2,First Term,Good
ASS_INST_002_015410,STU_INST_002_1030,Mathematics,Project Work,2025-07-23,80,46,58.7,C1,Final Term,Satisfactory
ASS_INST_002_015411,STU_INST_002_1030,Sanskrit,Quiz,2025-09-04,25,9,39.1,D,Second Term,Needs Improvement
ASS_INST_002_015412,STU_INST_002_1030,English,Final Exam,2025-07-27,50,2,5.3,D,Second Term,Needs Improvement
ASS_INST_002_015413,STU_INST_002_1030,Computer Science,Project Work,2025-05-26,100,62,62.5,B2,Second Term,Good
ASS_INST_002_015414,STU_INST_002_1031,Biology,Practical Exam,2025-06-06,25,9,39.2,D,Final Term,Needs Improvement
ASS_INST_002_015415,STU_INST_002_1031,Computer Science,Internal Assessment,2025-05-19,50,9,19.2,D,Second Term,Needs Improvement
ASS_INST_002_015416,STU_INST_002_1031,Social Studies,Final Exam,2025-08-03,20,4,25.0,D,First Term,Needs Improvement
ASS_INST_002_015417,STU_INST_002_1031,Economics,Final Exam,2025-07-04,80,30,38.0,D,Second Term,Needs Improvement
ASS_INST_002_015418,STU_INST_002_1031,Accountancy,Assignment,2025-07-22,20,6,30.3,D,Final Term,Needs Improvement
ASS_INST_002_015419,STU_INST_002_1031,Mathematics,Half Yearly Exam,2025-08-18,100,35,35.7,D,First Term,Needs Improvement
ASS_INST_002_015420,STU_INST_002_1031,Accountancy,Quiz,2025-09-11,25,2,11.8,D,Final Term,Needs Improvement
ASS_INST_002_015421,STU_INST_002_1031,Economics,Internal Assessment,2025-08-10,80,58,73.1,B1,Final Term,Very Good
ASS_INST_002_015422,STU_INST_002_1031,Hindi,Project Work,2025-06-09,80,51,64.8,B2,First Term,Good
ASS_INST_002_015423,STU_INST_002_1031,Economics,Practical Exam,2025-06-20,20,6,33.6,D,First Term,Needs Improvement
ASS_INST_002_015424,STU_INST_002_1031,Mathematics,Assignment,2025-07-06,50,31,62.9,B2,First Term,Good
ASS_INST_002_015425,STU_INST_002_1031,Computer Science,Viva Voce,2025-07-12,80,31,39.0,D,Final Term,Needs Improvement
ASS_INST_002_015426,STU_INST_002_1032,Chemistry,Practical Exam,2025-08-23,80,42,53.4,C1,First Term,Satisfactory
ASS_INST_002_015427,STU_INST_002_1032,Science,Final Exam,2025-08-24,50,15,31.3,D,Second Term,Needs Improvement
ASS_INST_002_015428,STU_INST_002_1032,Science,Assignment,2025-09-15,20,12,62.4,B2,Final Term,Good
ASS_INST_002_015429,STU_INST_002_1032,Accountancy,Internal Assessment,2025-06-07,25,16,67.4,B2,First Term,Good
ASS_INST_002_015430,STU_INST_002_1032,Mathematics,Unit Test,2025-06-18,50,28,56.9,C1,Final Term,Satisfactory
ASS_INST_002_015431,STU_INST_002_1032,Physics,Assignment,2025-06-07,100,43,43.4,C2,Second Term,Needs Improvement
ASS_INST_002_015432,STU_INST_002_1032,Accountancy,Monthly Test,2025-06-09,25,4,17.0,D,Final Term,Needs Improvement
ASS_INST_002_015433,STU_INST_002_1032,Hindi,Practical Exam,2025-08-08,100,68,68.4,B2,Final Term,Good
ASS_INST_002_015434,STU_INST_002_1032,Accountancy,Quiz,2025-06-14,25,12,49.2,C2,Second Term,Needs Improvement
ASS_INST_002_015435,STU_INST_002_1032,Biology,Project Work,2025-05-31,25,9,38.9,D,First Term,Needs Improvement
ASS_INST_002_015436,STU_INST_002_1032,Economics,Unit Test,2025-07-18,25,10,41.7,C2,Final Term,Needs Improvement
ASS_INST_002_015437,STU_INST_002_1032,Hindi,Practical Exam,2025-08-21,100,57,57.9,C1,Final Term,Satisfactory
ASS_INST_002_015438,STU_INST_002_1032,Science,Monthly Test,2025-07-15,25,7,30.9,D,Second Term,Needs Improvement
ASS_INST_002_015439,STU_INST_002_1033,Science,Half Yearly Exam,2025-08-19,50,26,54.0,C1,Final Term,Satisfactory
ASS_INST_002_015440,STU_INST_002_1033,Science,Practical Exam,2025-07-29,100,41,41.8,C2,Final Term,Needs Improvement
ASS_INST_002_015441,STU_INST_002_1033,Computer Science,Practical Exam,2025-07-17,25,8,33.5,D,Final Term,Needs Improvement
ASS_INST_002_015442,STU_INST_002_1033,Economics,Assignment,2025-08-12,100,32,32.0,D,First Term,Needs Improvement
ASS_INST_002_015443,STU_INST_002_1033,Computer Science,Assignment,2025-08-02,25,13,52.6,C1,First Term,Satisfactory
ASS_INST_002_015444,STU_INST_002_1033,Hindi,Monthly Test,2025-08-20,20,0,1.7,D,First Term,Needs Improvement
ASS_INST_002_015445,STU_INST_002_1033,Sanskrit,Quiz,2025-06-04,80,27,34.8,D,Second Term,Needs Improvement
ASS_INST_002_015446,STU_INST_002_1033,Social Studies,Unit Test,2025-06-11,100,57,57.9,C1,Second Term,Satisfactory
ASS_INST_002_015447,STU_INST_002_1033,Sanskrit,Monthly Test,2025-08-01,100,44,44.4,C2,Final Term,Needs Improvement
ASS_INST_002_015448,STU_INST_002_1033,English,Quiz,2025-08-22,50,34,68.1,B2,Second Term,Good
ASS_INST_002_015449,STU_INST_002_1033,Physics,Final Exam,2025-07-30,20,9,48.8,C2,Second Term,Needs Improvement
ASS_INST_002_015450,STU_INST_002_1033,Accountancy,Unit Test,2025-09-14,80,27,34.4,D,First Term,Needs Improvement
ASS_INST_002_015451,STU_INST_002_1033,Physics,Quiz,2025-08-27,25,10,42.0,C2,First Term,Needs Improvement
ASS_INST_002_015452,STU_INST_002_1033,Mathematics,Practical Exam,2025-07-29,25,12,48.9,C2,Final Term,Needs Improvement
ASS_INST_002_015453,STU_INST_002_1033,Accountancy,Practical Exam,2025-08-21,100,31,31.7,D,Second Term,Needs Improvement
ASS_INST_002_015454,STU_INST_002_1033,Social Studies,Practical Exam,2025-08-11,50,28,57.3,C1,Final Term,Satisfactory
ASS_INST_002_015455,STU_INST_002_1033,English,Quiz,2025-06-01,80,63,79.0,B1,First Term,Very Good
ASS_INST_002_015456,STU_INST_002_1033,English,Practical Exam,2025-08-04,20,5,25.3,D,Second Term,Needs Improvement
ASS_INST_002_015457,STU_INST_002_1034,Biology,Practical Exam,2025-07-06,50,30,60.2,B2,First Term,Good
ASS_INST_002_015458,STU_INST_002_1034,Social Studies,Practical Exam,2025-06-10,80,27,35.0,D,Final Term,Needs Improvement
ASS_INST_002_015459,STU_INST_002_1034,Economics,Final Exam,2025-06-28,100,36,36.6,D,Final Term,Needs Improvement
ASS_INST_002_015460,STU_INST_002_1034,Hindi,Viva Voce,2025-06-23,20,8,42.2,C2,Second Term,Needs Improvement
ASS_INST_002_015461,STU_INST_002_1034,Computer Science,Monthly Test,2025-07-09,20,7,38.2,D,Final Term,Needs Improvement
ASS_INST_002_015462,STU_INST_002_1034,Computer Science,Half Yearly Exam,2025-09-05,100,60,60.5,B2,Final Term,Good
ASS_INST_002_015463,STU_INST_002_1034,Physics,Unit Test,2025-06-16,100,49,49.8,C2,First Term,Needs Improvement
ASS_INST_002_015464,STU_INST_002_1034,Biology,Viva Voce,2025-06-15,20,9,45.5,C2,First Term,Needs Improvement
ASS_INST_002_015465,STU_INST_002_1034,Biology,Internal Assessment,2025-08-04,100,55,55.3,C1,Second Term,Satisfactory
ASS_INST_002_015466,STU_INST_002_1034,Physics,Monthly Test,2025-07-05,25,14,56.4,C1,First Term,Satisfactory
ASS_INST_002_015467,STU_INST_002_1034,Science,Internal Assessment,2025-09-06,100,48,48.6,C2,Second Term,Needs Improvement
ASS_INST_002_015468,STU_INST_002_1034,English,Internal Assessment,2025-07-25,20,13,67.0,B2,Final Term,Good
ASS_INST_002_015469,STU_INST_002_1034,Accountancy,Quiz,2025-07-30,25,12,50.7,C1,Final Term,Satisfactory
ASS_INST_002_015470,STU_INST_002_1034,Mathematics,Unit Test,2025-06-14,100,86,87.0,A2,First Term,Excellent
ASS_INST_002_015471,STU_INST_002_1034,Hindi,Half Yearly Exam,2025-08-15,80,25,32.5,D,Second Term,Needs Improvement
ASS_INST_002_015472,STU_INST_002_1034,Biology,Unit Test,2025-05-31,25,5,21.9,D,First Term,Needs Improvement
ASS_INST_002_015473,STU_INST_002_1035,Biology,Final Exam,2025-08-25,80,41,52.2,C1,Second Term,Satisfactory
ASS_INST_002_015474,STU_INST_002_1035,Mathematics,Project Work,2025-07-20,100,65,65.2,B2,First Term,Good
ASS_INST_002_015475,STU_INST_002_1035,Social Studies,Half Yearly Exam,2025-08-19,50,21,42.6,C2,Final Term,Needs Improvement
ASS_INST_002_015476,STU_INST_002_1035,Sanskrit,Final Exam,2025-06-25,20,6,34.0,D,Final Term,Needs Improvement
ASS_INST_002_015477,STU_INST_002_1035,English,Final Exam,2025-05-27,50,24,48.8,C2,Final Term,Needs Improvement
ASS_INST_002_015478,STU_INST_002_1035,Social Studies,Monthly Test,2025-07-05,50,22,44.2,C2,First Term,Needs Improvement
ASS_INST_002_015479,STU_INST_002_1035,Computer Science,Unit Test,2025-05-20,20,9,45.4,C2,Final Term,Needs Improvement
ASS_INST_002_015480,STU_INST_002_1035,Sanskrit,Practical Exam,2025-09-12,100,34,34.7,D,First Term,Needs Improvement
ASS_INST_002_015481,STU_INST_002_1035,Social Studies,Assignment,2025-06-28,20,7,39.4,D,Second Term,Needs Improvement
ASS_INST_002_015482,STU_INST_002_1035,Biology,Monthly Test,2025-06-21,50,32,66.0,B2,Final Term,Good
ASS_INST_002_015483,STU_INST_002_1035,Social Studies,Unit Test,2025-06-30,20,14,71.7,B1,First Term,Very Good
ASS_INST_002_015484,STU_INST_002_1035,Accountancy,Assignment,2025-08-04,80,36,45.8,C2,Second Term,Needs Improvement
ASS_INST_002_015485,STU_INST_002_1035,English,Project Work,2025-08-14,80,23,29.1,D,First Term,Needs Improvement
ASS_INST_002_015486,STU_INST_002_1035,Biology,Final Exam,2025-05-20,80,24,30.7,D,Final Term,Needs Improvement
ASS_INST_002_015487,STU_INST_002_1036,Physics,Half Yearly Exam,2025-09-09,20,5,29.3,D,Final Term,Needs Improvement
ASS_INST_002_015488,STU_INST_002_1036,Sanskrit,Internal Assessment,2025-06-12,50,34,68.1,B2,Second Term,Good
ASS_INST_002_015489,STU_INST_002_1036,English,Internal Assessment,2025-06-25,20,11,55.0,C1,Second Term,Satisfactory
ASS_INST_002_015490,STU_INST_002_1036,Chemistry,Assignment,2025-09-04,80,38,48.4,C2,First Term,Needs Improvement
ASS_INST_002_015491,STU_INST_002_1036,Biology,Internal Assessment,2025-06-17,50,33,67.9,B2,Final Term,Good
ASS_INST_002_015492,STU_INST_002_1036,Science,Project Work,2025-07-12,80,47,59.3,C1,First Term,Satisfactory
ASS_INST_002_015493,STU_INST_002_1036,Computer Science,Half Yearly Exam,2025-08-27,20,1,8.0,D,Final Term,Needs Improvement
ASS_INST_002_015494,STU_INST_002_1036,English,Project Work,2025-06-07,20,7,39.0,D,Second Term,Needs Improvement
ASS_INST_002_015495,STU_INST_002_1036,Chemistry,Final Exam,2025-08-07,50,25,51.2,C1,Second Term,Satisfactory
ASS_INST_002_015496,STU_INST_002_1036,Economics,Project Work,2025-08-07,100,83,83.8,A2,Second Term,Excellent
ASS_INST_002_015497,STU_INST_002_1036,Hindi,Project Work,2025-09-03,100,81,81.6,A2,Second Term,Excellent
ASS_INST_002_015498,STU_INST_002_1036,Chemistry,Monthly Test,2025-05-30,50,6,12.3,D,First Term,Needs Improvement
ASS_INST_002_015499,STU_INST_002_1036,English,Final Exam,2025-08-13,50,14,29.1,D,Final Term,Needs Improvement
ASS_INST_002_015500,STU_INST_002_1036,Chemistry,Viva Voce,2025-08-25,100,54,54.5,C1,Second Term,Satisfactory
ASS_INST_002_015501,STU_INST_002_1036,Science,Internal Assessment,2025-06-11,50,31,63.3,B2,Final Term,Good
ASS_INST_002_015502,STU_INST_002_1036,English,Practical Exam,2025-05-24,100,40,40.1,C2,Second Term,Needs Improvement
ASS_INST_002_015503,STU_INST_002_1037,Sanskrit,Viva Voce,2025-06-27,80,59,74.4,B1,Final Term,Very Good
ASS_INST_002_015504,STU_INST_002_1037,English,Unit Test,2025-06-23,20,10,53.1,C1,First Term,Satisfactory
ASS_INST_002_015505,STU_INST_002_1037,Computer Science,Project Work,2025-05-21,50,27,54.4,C1,First Term,Satisfactory
ASS_INST_002_015506,STU_INST_002_1037,Accountancy,Monthly Test,2025-08-31,80,35,45.0,C2,Final Term,Needs Improvement
ASS_INST_002_015507,STU_INST_002_1037,Sanskrit,Monthly Test,2025-09-02,100,40,40.4,C2,Final Term,Needs Improvement
ASS_INST_002_015508,STU_INST_002_1037,Physics,Assignment,2025-06-13,20,11,56.0,C1,Final Term,Satisfactory
ASS_INST_002_015509,STU_INST_002_1037,English,Quiz,2025-05-27,25,21,85.4,A2,Second Term,Excellent
ASS_INST_002_015510,STU_INST_002_1037,Mathematics,Assignment,2025-09-04,20,14,73.7,B1,First Term,Very Good
ASS_INST_002_015511,STU_INST_002_1037,Hindi,Quiz,2025-06-28,100,69,69.9,B2,First Term,Good
ASS_INST_002_015512,STU_INST_002_1037,Sanskrit,Assignment,2025-09-10,25,14,59.9,C1,Final Term,Satisfactory
ASS_INST_002_015513,STU_INST_002_1037,Economics,Assignment,2025-06-04,20,14,72.7,B1,Final Term,Very Good
ASS_INST_002_015514,STU_INST_002_1037,Economics,Half Yearly Exam,2025-07-31,100,56,56.5,C1,Final Term,Satisfactory
ASS_INST_002_015515,STU_INST_002_1038,Sanskrit,Quiz,2025-08-15,80,30,37.9,D,Final Term,Needs Improvement
ASS_INST_002_015516,STU_INST_002_1038,Mathematics,Monthly Test,2025-08-12,80,49,61.9,B2,Second Term,Good
ASS_INST_002_015517,STU_INST_002_1038,Social Studies,Quiz,2025-05-29,80,33,42.1,C2,Final Term,Needs Improvement
ASS_INST_002_015518,STU_INST_002_1038,Biology,Half Yearly Exam,2025-06-13,80,26,33.1,D,Final Term,Needs Improvement
ASS_INST_002_015519,STU_INST_002_1038,English,Final Exam,2025-07-20,100,60,60.1,B2,Final Term,Good
ASS_INST_002_015520,STU_INST_002_1038,Hindi,Final Exam,2025-09-13,25,6,27.9,D,Final Term,Needs Improvement
