incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_002_001564,STU_INST_002_1326,2025-07-19,Verbal Abuse,Severe,Student involved in verbal abuse during sports period,Subject Teacher Shaurya Mandal,Verbal Warning,True,False,False,True
BEH_INST_002_001565,STU_INST_002_1328,2025-07-15,Incomplete Homework,Severe,Student involved in incomplete homework during assembly,Subject Teacher Laksh Bhatt,Suspension,True,True,True,False
BEH_INST_002_001566,STU_INST_002_1329,2025-08-27,Disrespect to Teacher,Major,Student involved in disrespect to teacher during sports period,Principal Karan Kulkarni,Parent Meeting,True,True,False,False
BEH_INST_002_001567,STU_INST_002_1329,2025-05-05,Classroom Disruption,Minor,Student involved in classroom disruption during break time,Principal Shreya Kumar,Behavior Contract,False,False,True,False
BEH_INST_002_001568,STU_INST_002_1331,2025-03-18,Bullying,Major,Student involved in bullying during class hours,Principal Sana Shetty,Behavior Contract,True,False,True,True
BEH_INST_002_001569,STU_INST_002_1332,2025-08-31,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during class hours,Discipline Incharge Tanvi Bhardwaj,Community Service,True,True,False,False
BEH_INST_002_001570,STU_INST_002_1332,2025-06-08,Cheating in Exam,Severe,Student involved in cheating in exam during class hours,Subject Teacher Isha Singh,Behavior Contract,False,True,False,False
BEH_INST_002_001571,STU_INST_002_1333,2025-06-22,Late Coming,Moderate,Student involved in late coming during assembly,Principal Manisha Gowda,After School Detention,False,True,True,False
BEH_INST_002_001572,STU_INST_002_1334,2025-07-21,Bunking Classes,Severe,Student involved in bunking classes during class hours,Discipline Incharge Manoj Jindal,Written Warning,True,False,True,False
BEH_INST_002_001573,STU_INST_002_1334,2025-06-15,Bullying,Moderate,Student involved in bullying during sports period,Class Teacher Abhishek Nair,Parent Meeting,True,False,True,True
BEH_INST_002_001574,STU_INST_002_1336,2025-08-27,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during break time,Principal Pihu Joshi,Parent Meeting,False,False,True,False
BEH_INST_002_001575,STU_INST_002_1336,2025-08-28,Verbal Abuse,Moderate,Student involved in verbal abuse during assembly,Principal Priyanka Panchal,Apology Letter,False,True,True,True
BEH_INST_002_001576,STU_INST_002_1336,2025-09-10,Damage to Property,Severe,Student involved in damage to property during assembly,Class Teacher Rudra Mittal,After School Detention,True,True,False,False
BEH_INST_002_001577,STU_INST_002_1336,2025-09-05,Bunking Classes,Severe,Student involved in bunking classes during break time,Principal Yash Jadhav,Counseling,True,True,True,False
BEH_INST_002_001578,STU_INST_002_1337,2025-07-06,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during assembly,Principal Tanya Vyas,Community Service,True,False,False,False
BEH_INST_002_001579,STU_INST_002_1338,2025-06-27,Bunking Classes,Severe,Student involved in bunking classes during class hours,Class Teacher Kabir Mehta,Community Service,True,True,True,False
BEH_INST_002_001580,STU_INST_002_1339,2025-06-07,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Subject Teacher Vikram Mathur,After School Detention,False,False,False,True
BEH_INST_002_001581,STU_INST_002_1340,2025-04-14,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Class Teacher Aarav Kamath,After School Detention,True,False,False,True
BEH_INST_002_001582,STU_INST_002_1342,2025-04-18,Bunking Classes,Minor,Student involved in bunking classes during class hours,Class Teacher Ishaan Goel,Counseling,False,False,False,False
BEH_INST_002_001583,STU_INST_002_1343,2025-07-12,Bunking Classes,Minor,Student involved in bunking classes during break time,Subject Teacher Saanvi Das,Counseling,True,False,False,False
BEH_INST_002_001584,STU_INST_002_1344,2025-04-11,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Principal Nidhi Pillai,Behavior Contract,False,True,True,False
BEH_INST_002_001585,STU_INST_002_1346,2025-09-14,Bunking Classes,Minor,Student involved in bunking classes during break time,Subject Teacher Veer Kumar,Community Service,True,False,False,False
BEH_INST_002_001586,STU_INST_002_1347,2025-06-28,Late Coming,Moderate,Student involved in late coming during assembly,Discipline Incharge Riya Shukla,After School Detention,True,False,True,False
BEH_INST_002_001587,STU_INST_002_1349,2025-05-29,Uniform Violation,Major,Student involved in uniform violation during sports period,Principal Ayaan More,Behavior Contract,True,True,False,False
BEH_INST_002_001588,STU_INST_002_1349,2025-07-16,Late Coming,Major,Student involved in late coming during break time,Subject Teacher Sapna Pandey,After School Detention,True,True,True,False
BEH_INST_002_001589,STU_INST_002_1349,2025-05-12,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during break time,Principal Kavya Modi,Counseling,False,True,True,False
BEH_INST_002_001590,STU_INST_002_1350,2025-04-10,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Class Teacher Nidhi Menon,After School Detention,False,False,True,False
BEH_INST_002_001591,STU_INST_002_1351,2025-03-15,Mobile Phone Usage,Major,Student involved in mobile phone usage during break time,Principal Abhishek Kapoor,Suspension,True,True,False,False
BEH_INST_002_001592,STU_INST_002_1351,2025-08-01,Cheating in Exam,Severe,Student involved in cheating in exam during class hours,Class Teacher Rudra Shah,Apology Letter,False,True,False,False
BEH_INST_002_001593,STU_INST_002_1352,2025-06-26,Mobile Phone Usage,Severe,Student involved in mobile phone usage during class hours,Discipline Incharge Priya Modi,Community Service,False,False,False,False
BEH_INST_002_001594,STU_INST_002_1355,2025-03-13,Disrespect to Teacher,Major,Student involved in disrespect to teacher during sports period,Subject Teacher Sana Joshi,Community Service,True,False,True,False
BEH_INST_002_001595,STU_INST_002_1355,2025-07-24,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during class hours,Subject Teacher Sana Singhal,Apology Letter,True,False,False,False
BEH_INST_002_001596,STU_INST_002_1356,2025-05-23,Verbal Abuse,Severe,Student involved in verbal abuse during break time,Subject Teacher Suresh Mandal,Counseling,True,False,True,False
BEH_INST_002_001597,STU_INST_002_1356,2025-06-08,Fighting,Minor,Student involved in fighting during break time,Discipline Incharge Sana Panchal,Apology Letter,True,False,True,False
BEH_INST_002_001598,STU_INST_002_1356,2025-07-27,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Principal Ishika Rao,Suspension,True,False,False,False
BEH_INST_002_001599,STU_INST_002_1357,2025-05-26,Damage to Property,Minor,Student involved in damage to property during sports period,Class Teacher Amit Mandal,Behavior Contract,False,True,False,False
BEH_INST_002_001600,STU_INST_002_1357,2025-03-14,Classroom Disruption,Minor,Student involved in classroom disruption during class hours,Subject Teacher Rajesh Modi,Written Warning,True,True,True,False
BEH_INST_002_001601,STU_INST_002_1359,2025-04-25,Classroom Disruption,Severe,Student involved in classroom disruption during break time,Subject Teacher Pihu Banerjee,Parent Meeting,False,True,True,False
BEH_INST_002_001602,STU_INST_002_1361,2025-05-25,Fighting,Major,Student involved in fighting during assembly,Principal Sana Modi,After School Detention,False,True,True,True
BEH_INST_002_001603,STU_INST_002_1362,2025-08-06,Disrespect to Teacher,Moderate,Student involved in disrespect to teacher during sports period,Principal Khushi Ghosh,Suspension,True,False,False,False
BEH_INST_002_001604,STU_INST_002_1366,2025-06-22,Late Coming,Minor,Student involved in late coming during assembly,Principal Myra Srivastava,Behavior Contract,True,True,False,False
BEH_INST_002_001605,STU_INST_002_1366,2025-07-06,Fighting,Major,Student involved in fighting during sports period,Class Teacher Kriti Bose,After School Detention,True,False,False,True
BEH_INST_002_001606,STU_INST_002_1367,2025-02-28,Verbal Abuse,Moderate,Student involved in verbal abuse during class hours,Subject Teacher Diya Chakraborty,Parent Meeting,False,False,True,False
BEH_INST_002_001607,STU_INST_002_1367,2025-08-21,Late Coming,Major,Student involved in late coming during sports period,Class Teacher Arjun Kapoor,After School Detention,True,True,False,False
BEH_INST_002_001608,STU_INST_002_1367,2025-06-20,Fighting,Major,Student involved in fighting during sports period,Class Teacher Khushi Ghosh,Written Warning,False,False,False,True
BEH_INST_002_001609,STU_INST_002_1368,2025-03-27,Late Coming,Severe,Student involved in late coming during assembly,Principal Anjali Aggarwal,Behavior Contract,True,True,False,False
BEH_INST_002_001610,STU_INST_002_1369,2025-07-23,Late Coming,Moderate,Student involved in late coming during break time,Class Teacher Dev Nair,Suspension,False,False,True,False
BEH_INST_002_001611,STU_INST_002_1371,2025-08-12,Late Coming,Minor,Student involved in late coming during class hours,Subject Teacher Divya Mandal,Behavior Contract,False,True,False,False
BEH_INST_002_001612,STU_INST_002_1372,2025-09-01,Mobile Phone Usage,Minor,Student involved in mobile phone usage during break time,Discipline Incharge Varun Shinde,Written Warning,True,True,False,False
BEH_INST_002_001613,STU_INST_002_1374,2025-03-06,Disrespect to Teacher,Minor,Student involved in disrespect to teacher during sports period,Subject Teacher Sneha Desai,Parent Meeting,False,False,False,False
BEH_INST_002_001614,STU_INST_002_1374,2025-07-22,Bunking Classes,Major,Student involved in bunking classes during sports period,Discipline Incharge Manoj Kumar,Verbal Warning,True,True,False,False
BEH_INST_002_001615,STU_INST_002_1376,2025-04-10,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Class Teacher Pihu Goyal,Verbal Warning,True,True,False,False
BEH_INST_002_001616,STU_INST_002_1377,2025-05-14,Uniform Violation,Minor,Student involved in uniform violation during break time,Class Teacher Sapna Ganguly,Apology Letter,True,True,True,False
BEH_INST_002_001617,STU_INST_002_1377,2025-07-12,Classroom Disruption,Minor,Student involved in classroom disruption during assembly,Discipline Incharge Arya Bose,Counseling,False,False,True,False
BEH_INST_002_001618,STU_INST_002_1378,2025-03-10,Fighting,Major,Student involved in fighting during break time,Subject Teacher Deepak Menon,Suspension,False,False,True,True
BEH_INST_002_001619,STU_INST_002_1379,2025-06-27,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Principal Deepika Das,Suspension,True,True,False,False
BEH_INST_002_001620,STU_INST_002_1380,2025-08-14,Verbal Abuse,Major,Student involved in verbal abuse during class hours,Discipline Incharge Ankit Mukherjee,Parent Meeting,False,True,False,True
BEH_INST_002_001621,STU_INST_002_1380,2025-05-30,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Principal Zara Pawar,Written Warning,True,False,False,False
BEH_INST_002_001622,STU_INST_002_1382,2025-04-09,Mobile Phone Usage,Moderate,Student involved in mobile phone usage during break time,Class Teacher Ravi Bose,Behavior Contract,True,True,False,False
BEH_INST_002_001623,STU_INST_002_1382,2025-04-04,Uniform Violation,Minor,Student involved in uniform violation during class hours,Principal Sana Iyer,Suspension,False,False,True,False
BEH_INST_002_001624,STU_INST_002_1382,2025-08-01,Uniform Violation,Major,Student involved in uniform violation during sports period,Subject Teacher Harsh Desai,Written Warning,True,True,False,False
BEH_INST_002_001625,STU_INST_002_1383,2025-06-20,Damage to Property,Severe,Student involved in damage to property during assembly,Principal Advait Banerjee,Parent Meeting,False,True,False,False
BEH_INST_002_001626,STU_INST_002_1384,2025-08-09,Late Coming,Moderate,Student involved in late coming during assembly,Discipline Incharge Atharv Tiwari,Behavior Contract,True,False,True,False
BEH_INST_002_001627,STU_INST_002_1385,2025-07-13,Cheating in Exam,Major,Student involved in cheating in exam during assembly,Class Teacher Isha Shukla,Apology Letter,False,False,False,False
BEH_INST_002_001628,STU_INST_002_1385,2025-09-05,Fighting,Severe,Student involved in fighting during break time,Discipline Incharge Samar Saxena,Behavior Contract,True,False,True,True
BEH_INST_002_001629,STU_INST_002_1388,2025-03-08,Fighting,Major,Student involved in fighting during break time,Subject Teacher Nitin Joshi,Counseling,False,False,True,True
BEH_INST_002_001630,STU_INST_002_1389,2025-08-19,Damage to Property,Moderate,Student involved in damage to property during assembly,Principal Ishaan Shukla,Counseling,True,True,True,False
BEH_INST_002_001631,STU_INST_002_1389,2025-07-29,Verbal Abuse,Moderate,Student involved in verbal abuse during assembly,Subject Teacher Aryan Pillai,Suspension,True,True,False,True
BEH_INST_002_001632,STU_INST_002_1389,2025-09-09,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Discipline Incharge Samar Banerjee,Verbal Warning,False,True,True,False
BEH_INST_002_001633,STU_INST_002_1389,2025-04-05,Damage to Property,Severe,Student involved in damage to property during assembly,Subject Teacher Atharv Singhal,Behavior Contract,True,True,True,False
BEH_INST_002_001634,STU_INST_002_1390,2025-05-16,Bullying,Moderate,Student involved in bullying during break time,Class Teacher Harsh Kapoor,After School Detention,False,True,True,True
BEH_INST_002_001635,STU_INST_002_1390,2025-03-22,Damage to Property,Severe,Student involved in damage to property during sports period,Principal Ira Jadhav,Apology Letter,True,True,False,False
BEH_INST_002_001636,STU_INST_002_1391,2025-09-01,Bullying,Severe,Student involved in bullying during assembly,Discipline Incharge Maya Krishnan,Apology Letter,True,True,True,True
