assessment_id,student_id,subject,assessment_type,date,max_marks,obtained_marks,percentage,grade,term,remarks
ASS_INST_001_014717,STU_INST_001_0985,Economics,Practical Exam,2025-08-30,20,11,58.1,C1,Second Term,Satisfactory
ASS_INST_001_014718,STU_INST_001_0985,Sanskrit,Internal Assessment,2025-06-20,20,4,22.7,D,Second Term,Needs Improvement
ASS_INST_001_014719,STU_INST_001_0985,Accountancy,Project Work,2025-06-13,80,46,58.3,C1,Final Term,Satisfactory
ASS_INST_001_014720,STU_INST_001_0985,Hindi,Half Yearly Exam,2025-07-19,20,5,28.6,D,Final Term,Needs Improvement
ASS_INST_001_014721,STU_INST_001_0985,Computer Science,Internal Assessment,2025-06-13,50,23,46.5,C2,First Term,Needs Improvement
ASS_INST_001_014722,STU_INST_001_0985,Mathematics,Unit Test,2025-06-09,25,15,61.4,B2,First Term,Good
ASS_INST_001_014723,STU_INST_001_0985,Chemistry,Assignment,2025-08-07,100,61,61.4,B2,First Term,Good
ASS_INST_001_014724,STU_INST_001_0985,Physics,Practical Exam,2025-07-19,50,37,74.9,B1,Second Term,Very Good
ASS_INST_001_014725,STU_INST_001_0985,Sanskrit,Final Exam,2025-09-10,25,16,65.2,B2,Second Term,Good
ASS_INST_001_014726,STU_INST_001_0985,Computer Science,Internal Assessment,2025-05-31,25,16,66.3,B2,Second Term,Good
ASS_INST_001_014727,STU_INST_001_0985,Economics,Quiz,2025-08-22,80,39,49.9,C2,Second Term,Needs Improvement
ASS_INST_001_014728,STU_INST_001_0985,English,Practical Exam,2025-07-08,20,8,41.5,C2,Final Term,Needs Improvement
ASS_INST_001_014729,STU_INST_001_0985,Sanskrit,Internal Assessment,2025-05-19,25,14,57.7,C1,First Term,Satisfactory
ASS_INST_001_014730,STU_INST_001_0985,Hindi,Final Exam,2025-08-04,100,75,75.2,B1,Final Term,Very Good
ASS_INST_001_014731,STU_INST_001_0986,Science,Unit Test,2025-07-25,100,77,77.9,B1,First Term,Very Good
ASS_INST_001_014732,STU_INST_001_0986,English,Quiz,2025-08-13,80,47,59.4,C1,Second Term,Satisfactory
ASS_INST_001_014733,STU_INST_001_0986,Science,Project Work,2025-06-23,80,49,61.9,B2,First Term,Good
ASS_INST_001_014734,STU_INST_001_0986,Social Studies,Practical Exam,2025-06-18,20,9,46.8,C2,Final Term,Needs Improvement
ASS_INST_001_014735,STU_INST_001_0986,Chemistry,Project Work,2025-08-02,20,16,83.7,A2,First Term,Excellent
ASS_INST_001_014736,STU_INST_001_0986,Mathematics,Quiz,2025-07-24,20,18,92.1,A1,First Term,Outstanding
ASS_INST_001_014737,STU_INST_001_0986,Accountancy,Quiz,2025-05-29,100,70,70.9,B1,Final Term,Very Good
ASS_INST_001_014738,STU_INST_001_0986,Computer Science,Internal Assessment,2025-06-21,25,8,33.6,D,First Term,Needs Improvement
ASS_INST_001_014739,STU_INST_001_0986,Mathematics,Viva Voce,2025-09-10,20,15,75.1,B1,First Term,Very Good
ASS_INST_001_014740,STU_INST_001_0986,Mathematics,Unit Test,2025-07-13,25,23,92.8,A1,First Term,Outstanding
ASS_INST_001_014741,STU_INST_001_0986,Computer Science,Monthly Test,2025-08-13,80,34,42.9,C2,First Term,Needs Improvement
ASS_INST_001_014742,STU_INST_001_0986,Social Studies,Viva Voce,2025-06-30,25,19,78.2,B1,Second Term,Very Good
ASS_INST_001_014743,STU_INST_001_0986,Chemistry,Assignment,2025-06-05,50,29,59.6,C1,First Term,Satisfactory
ASS_INST_001_014744,STU_INST_001_0986,Sanskrit,Practical Exam,2025-06-21,20,17,85.4,A2,First Term,Excellent
ASS_INST_001_014745,STU_INST_001_0986,Chemistry,Half Yearly Exam,2025-07-16,25,10,42.2,C2,First Term,Needs Improvement
ASS_INST_001_014746,STU_INST_001_0987,Hindi,Practical Exam,2025-07-06,80,41,51.4,C1,Final Term,Satisfactory
ASS_INST_001_014747,STU_INST_001_0987,Social Studies,Project Work,2025-08-11,80,24,31.0,D,Second Term,Needs Improvement
ASS_INST_001_014748,STU_INST_001_0987,Social Studies,Viva Voce,2025-06-20,25,16,65.4,B2,Second Term,Good
ASS_INST_001_014749,STU_INST_001_0987,Economics,Practical Exam,2025-06-06,20,13,69.2,B2,Second Term,Good
ASS_INST_001_014750,STU_INST_001_0987,Accountancy,Project Work,2025-08-30,100,65,65.4,B2,Second Term,Good
ASS_INST_001_014751,STU_INST_001_0987,Economics,Assignment,2025-05-24,100,49,50.0,C2,Final Term,Needs Improvement
ASS_INST_001_014752,STU_INST_001_0987,Economics,Internal Assessment,2025-07-14,20,10,51.3,C1,First Term,Satisfactory
ASS_INST_001_014753,STU_INST_001_0987,Sanskrit,Project Work,2025-06-19,80,42,53.4,C1,First Term,Satisfactory
ASS_INST_001_014754,STU_INST_001_0987,Sanskrit,Internal Assessment,2025-08-17,80,60,75.2,B1,Second Term,Very Good
ASS_INST_001_014755,STU_INST_001_0987,Physics,Assignment,2025-08-11,50,16,33.1,D,First Term,Needs Improvement
ASS_INST_001_014756,STU_INST_001_0987,Mathematics,Final Exam,2025-07-17,25,13,53.1,C1,Second Term,Satisfactory
ASS_INST_001_014757,STU_INST_001_0987,Economics,Half Yearly Exam,2025-08-09,100,32,32.7,D,First Term,Needs Improvement
ASS_INST_001_014758,STU_INST_001_0987,English,Assignment,2025-08-23,25,12,51.9,C1,First Term,Satisfactory
ASS_INST_001_014759,STU_INST_001_0987,Sanskrit,Final Exam,2025-07-14,25,14,59.0,C1,Final Term,Satisfactory
ASS_INST_001_014760,STU_INST_001_0988,Mathematics,Viva Voce,2025-07-31,20,17,87.9,A2,First Term,Excellent
ASS_INST_001_014761,STU_INST_001_0988,Hindi,Monthly Test,2025-06-21,20,7,38.0,D,Second Term,Needs Improvement
ASS_INST_001_014762,STU_INST_001_0988,Social Studies,Assignment,2025-08-06,50,34,68.5,B2,First Term,Good
ASS_INST_001_014763,STU_INST_001_0988,Biology,Viva Voce,2025-07-07,25,4,19.3,D,Second Term,Needs Improvement
ASS_INST_001_014764,STU_INST_001_0988,Computer Science,Project Work,2025-09-01,80,40,50.8,C1,Final Term,Satisfactory
ASS_INST_001_014765,STU_INST_001_0988,Chemistry,Quiz,2025-06-27,50,25,50.7,C1,Final Term,Satisfactory
ASS_INST_001_014766,STU_INST_001_0988,Computer Science,Project Work,2025-09-15,100,63,63.5,B2,Final Term,Good
ASS_INST_001_014767,STU_INST_001_0988,Chemistry,Internal Assessment,2025-08-21,50,20,40.2,C2,Final Term,Needs Improvement
ASS_INST_001_014768,STU_INST_001_0988,Economics,Unit Test,2025-06-16,50,17,35.9,D,Second Term,Needs Improvement
ASS_INST_001_014769,STU_INST_001_0988,Hindi,Monthly Test,2025-06-19,50,6,12.6,D,Final Term,Needs Improvement
ASS_INST_001_014770,STU_INST_001_0988,English,Quiz,2025-07-06,25,14,56.0,C1,First Term,Satisfactory
ASS_INST_001_014771,STU_INST_001_0988,Hindi,Project Work,2025-08-04,100,38,38.5,D,Final Term,Needs Improvement
ASS_INST_001_014772,STU_INST_001_0988,Sanskrit,Viva Voce,2025-06-20,80,54,68.5,B2,Second Term,Good
ASS_INST_001_014773,STU_INST_001_0988,Sanskrit,Practical Exam,2025-06-16,50,29,59.3,C1,First Term,Satisfactory
ASS_INST_001_014774,STU_INST_001_0988,Accountancy,Practical Exam,2025-06-19,100,71,71.4,B1,Final Term,Very Good
ASS_INST_001_014775,STU_INST_001_0989,Mathematics,Internal Assessment,2025-08-30,25,9,38.8,D,First Term,Needs Improvement
ASS_INST_001_014776,STU_INST_001_0989,English,Quiz,2025-07-09,80,46,58.2,C1,First Term,Satisfactory
ASS_INST_001_014777,STU_INST_001_0989,English,Monthly Test,2025-07-15,50,28,58.0,C1,First Term,Satisfactory
ASS_INST_001_014778,STU_INST_001_0989,English,Internal Assessment,2025-06-12,25,11,45.6,C2,First Term,Needs Improvement
ASS_INST_001_014779,STU_INST_001_0989,Social Studies,Viva Voce,2025-08-19,80,61,76.7,B1,Final Term,Very Good
ASS_INST_001_014780,STU_INST_001_0989,Accountancy,Practical Exam,2025-09-08,80,54,68.6,B2,Second Term,Good
ASS_INST_001_014781,STU_INST_001_0989,Biology,Quiz,2025-08-15,80,72,91.1,A1,Second Term,Outstanding
ASS_INST_001_014782,STU_INST_001_0989,Accountancy,Internal Assessment,2025-07-17,100,67,67.1,B2,Second Term,Good
ASS_INST_001_014783,STU_INST_001_0989,English,Monthly Test,2025-07-11,20,17,88.2,A2,Final Term,Excellent
ASS_INST_001_014784,STU_INST_001_0989,Chemistry,Unit Test,2025-05-29,25,21,87.8,A2,First Term,Excellent
ASS_INST_001_014785,STU_INST_001_0989,Sanskrit,Project Work,2025-09-11,20,9,45.7,C2,Second Term,Needs Improvement
ASS_INST_001_014786,STU_INST_001_0989,Sanskrit,Assignment,2025-06-15,80,22,28.1,D,First Term,Needs Improvement
ASS_INST_001_014787,STU_INST_001_0989,Computer Science,Half Yearly Exam,2025-08-04,25,21,84.9,A2,First Term,Excellent
ASS_INST_001_014788,STU_INST_001_0990,Economics,Unit Test,2025-08-08,100,56,56.7,C1,First Term,Satisfactory
ASS_INST_001_014789,STU_INST_001_0990,English,Project Work,2025-08-28,100,53,53.6,C1,Final Term,Satisfactory
ASS_INST_001_014790,STU_INST_001_0990,Biology,Unit Test,2025-07-23,50,18,36.2,D,First Term,Needs Improvement
ASS_INST_001_014791,STU_INST_001_0990,Sanskrit,Monthly Test,2025-08-26,100,51,51.4,C1,First Term,Satisfactory
ASS_INST_001_014792,STU_INST_001_0990,Sanskrit,Unit Test,2025-06-01,20,12,62.6,B2,Second Term,Good
ASS_INST_001_014793,STU_INST_001_0990,Science,Internal Assessment,2025-08-18,100,56,56.1,C1,Final Term,Satisfactory
ASS_INST_001_014794,STU_INST_001_0990,Computer Science,Project Work,2025-09-04,80,26,33.2,D,Second Term,Needs Improvement
ASS_INST_001_014795,STU_INST_001_0990,Mathematics,Viva Voce,2025-07-05,20,14,72.0,B1,Second Term,Very Good
ASS_INST_001_014796,STU_INST_001_0990,English,Viva Voce,2025-08-28,20,9,46.5,C2,First Term,Needs Improvement
ASS_INST_001_014797,STU_INST_001_0990,Sanskrit,Assignment,2025-05-31,80,45,56.5,C1,Final Term,Satisfactory
ASS_INST_001_014798,STU_INST_001_0990,Sanskrit,Half Yearly Exam,2025-07-21,20,11,59.4,C1,Second Term,Satisfactory
ASS_INST_001_014799,STU_INST_001_0990,Economics,Practical Exam,2025-08-26,100,82,82.6,A2,Final Term,Excellent
ASS_INST_001_014800,STU_INST_001_0990,Biology,Quiz,2025-06-16,25,12,51.7,C1,Second Term,Satisfactory
ASS_INST_001_014801,STU_INST_001_0990,Mathematics,Internal Assessment,2025-07-26,80,34,43.3,C2,Second Term,Needs Improvement
ASS_INST_001_014802,STU_INST_001_0991,Physics,Practical Exam,2025-06-10,80,67,83.9,A2,First Term,Excellent
ASS_INST_001_014803,STU_INST_001_0991,Accountancy,Unit Test,2025-07-01,100,69,69.4,B2,First Term,Good
ASS_INST_001_014804,STU_INST_001_0991,Social Studies,Final Exam,2025-08-17,20,11,55.0,C1,Final Term,Satisfactory
ASS_INST_001_014805,STU_INST_001_0991,Computer Science,Monthly Test,2025-08-22,100,53,53.9,C1,First Term,Satisfactory
ASS_INST_001_014806,STU_INST_001_0991,Social Studies,Assignment,2025-07-01,100,14,14.2,D,Second Term,Needs Improvement
ASS_INST_001_014807,STU_INST_001_0991,Science,Internal Assessment,2025-05-28,100,47,47.9,C2,First Term,Needs Improvement
ASS_INST_001_014808,STU_INST_001_0991,Sanskrit,Project Work,2025-06-18,80,19,24.3,D,Final Term,Needs Improvement
ASS_INST_001_014809,STU_INST_001_0991,Accountancy,Final Exam,2025-07-13,100,1,1.4,D,Second Term,Needs Improvement
ASS_INST_001_014810,STU_INST_001_0991,Hindi,Viva Voce,2025-05-21,20,7,38.8,D,Second Term,Needs Improvement
ASS_INST_001_014811,STU_INST_001_0991,Sanskrit,Quiz,2025-08-31,25,6,24.6,D,Second Term,Needs Improvement
ASS_INST_001_014812,STU_INST_001_0991,Physics,Final Exam,2025-05-21,80,34,43.1,C2,Second Term,Needs Improvement
ASS_INST_001_014813,STU_INST_001_0991,Science,Quiz,2025-06-24,50,27,55.0,C1,Second Term,Satisfactory
ASS_INST_001_014814,STU_INST_001_0991,Hindi,Internal Assessment,2025-07-19,100,58,58.7,C1,First Term,Satisfactory
ASS_INST_001_014815,STU_INST_001_0991,Hindi,Internal Assessment,2025-07-06,50,23,47.5,C2,Final Term,Needs Improvement
ASS_INST_001_014816,STU_INST_001_0991,Social Studies,Half Yearly Exam,2025-07-20,20,5,26.3,D,First Term,Needs Improvement
ASS_INST_001_014817,STU_INST_001_0991,Computer Science,Unit Test,2025-07-02,20,9,47.3,C2,Second Term,Needs Improvement
ASS_INST_001_014818,STU_INST_001_0991,Physics,Final Exam,2025-08-28,25,7,30.3,D,First Term,Needs Improvement
ASS_INST_001_014819,STU_INST_001_0992,English,Quiz,2025-07-07,50,26,53.8,C1,Second Term,Satisfactory
ASS_INST_001_014820,STU_INST_001_0992,Hindi,Practical Exam,2025-07-16,50,12,25.8,D,First Term,Needs Improvement
ASS_INST_001_014821,STU_INST_001_0992,English,Practical Exam,2025-06-06,25,1,8.0,D,Final Term,Needs Improvement
ASS_INST_001_014822,STU_INST_001_0992,Social Studies,Half Yearly Exam,2025-06-08,100,9,9.6,D,Second Term,Needs Improvement
ASS_INST_001_014823,STU_INST_001_0992,Physics,Unit Test,2025-05-21,80,22,28.6,D,First Term,Needs Improvement
ASS_INST_001_014824,STU_INST_001_0992,English,Quiz,2025-08-02,80,23,29.5,D,Final Term,Needs Improvement
ASS_INST_001_014825,STU_INST_001_0992,English,Unit Test,2025-07-03,100,25,25.0,D,Final Term,Needs Improvement
ASS_INST_001_014826,STU_INST_001_0992,Sanskrit,Viva Voce,2025-07-13,100,46,46.4,C2,Second Term,Needs Improvement
ASS_INST_001_014827,STU_INST_001_0992,Biology,Practical Exam,2025-08-16,25,2,11.2,D,Final Term,Needs Improvement
ASS_INST_001_014828,STU_INST_001_0992,Economics,Assignment,2025-08-23,20,9,46.6,C2,First Term,Needs Improvement
ASS_INST_001_014829,STU_INST_001_0992,Physics,Half Yearly Exam,2025-06-06,25,6,26.8,D,First Term,Needs Improvement
ASS_INST_001_014830,STU_INST_001_0992,Computer Science,Internal Assessment,2025-06-08,25,11,44.0,C2,First Term,Needs Improvement
ASS_INST_001_014831,STU_INST_001_0992,Biology,Internal Assessment,2025-06-01,20,3,17.2,D,Second Term,Needs Improvement
ASS_INST_001_014832,STU_INST_001_0992,Mathematics,Practical Exam,2025-09-12,100,42,42.5,C2,Second Term,Needs Improvement
ASS_INST_001_014833,STU_INST_001_0992,Computer Science,Quiz,2025-06-26,20,2,14.0,D,Final Term,Needs Improvement
ASS_INST_001_014834,STU_INST_001_0993,Accountancy,Practical Exam,2025-06-30,50,41,82.3,A2,Final Term,Excellent
ASS_INST_001_014835,STU_INST_001_0993,Economics,Viva Voce,2025-06-09,25,12,51.2,C1,Second Term,Satisfactory
ASS_INST_001_014836,STU_INST_001_0993,English,Project Work,2025-07-26,50,22,44.9,C2,Second Term,Needs Improvement
ASS_INST_001_014837,STU_INST_001_0993,Computer Science,Assignment,2025-06-12,25,7,31.6,D,Second Term,Needs Improvement
ASS_INST_001_014838,STU_INST_001_0993,Social Studies,Practical Exam,2025-07-13,20,11,55.7,C1,First Term,Satisfactory
ASS_INST_001_014839,STU_INST_001_0993,Computer Science,Viva Voce,2025-06-28,25,12,50.0,C1,Second Term,Satisfactory
ASS_INST_001_014840,STU_INST_001_0993,Science,Monthly Test,2025-05-30,80,22,28.6,D,Second Term,Needs Improvement
ASS_INST_001_014841,STU_INST_001_0993,Mathematics,Internal Assessment,2025-08-10,50,19,39.4,D,First Term,Needs Improvement
ASS_INST_001_014842,STU_INST_001_0993,Economics,Final Exam,2025-08-01,100,17,17.5,D,Final Term,Needs Improvement
ASS_INST_001_014843,STU_INST_001_0993,Hindi,Unit Test,2025-09-15,50,16,32.4,D,Final Term,Needs Improvement
ASS_INST_001_014844,STU_INST_001_0993,Physics,Practical Exam,2025-08-10,25,12,50.5,C1,First Term,Satisfactory
ASS_INST_001_014845,STU_INST_001_0993,Science,Internal Assessment,2025-06-20,50,29,59.1,C1,First Term,Satisfactory
ASS_INST_001_014846,STU_INST_001_0993,Hindi,Practical Exam,2025-07-03,20,9,46.9,C2,Second Term,Needs Improvement
ASS_INST_001_014847,STU_INST_001_0994,Science,Monthly Test,2025-06-26,50,27,54.6,C1,Final Term,Satisfactory
ASS_INST_001_014848,STU_INST_001_0994,Sanskrit,Project Work,2025-07-28,100,28,28.9,D,Final Term,Needs Improvement
ASS_INST_001_014849,STU_INST_001_0994,Physics,Practical Exam,2025-05-27,20,10,54.1,C1,Final Term,Satisfactory
ASS_INST_001_014850,STU_INST_001_0994,Sanskrit,Internal Assessment,2025-07-27,25,11,44.7,C2,Final Term,Needs Improvement
ASS_INST_001_014851,STU_INST_001_0994,English,Unit Test,2025-06-04,25,10,42.4,C2,Final Term,Needs Improvement
ASS_INST_001_014852,STU_INST_001_0994,Accountancy,Unit Test,2025-06-15,50,23,46.1,C2,First Term,Needs Improvement
ASS_INST_001_014853,STU_INST_001_0994,Hindi,Half Yearly Exam,2025-08-15,80,28,35.3,D,Final Term,Needs Improvement
ASS_INST_001_014854,STU_INST_001_0994,Sanskrit,Final Exam,2025-09-15,80,14,18.5,D,First Term,Needs Improvement
ASS_INST_001_014855,STU_INST_001_0994,Sanskrit,Monthly Test,2025-08-22,80,21,27.3,D,Second Term,Needs Improvement
ASS_INST_001_014856,STU_INST_001_0994,Chemistry,Practical Exam,2025-07-25,20,4,20.7,D,Final Term,Needs Improvement
ASS_INST_001_014857,STU_INST_001_0994,Science,Monthly Test,2025-07-02,25,10,42.0,C2,Final Term,Needs Improvement
ASS_INST_001_014858,STU_INST_001_0994,Economics,Practical Exam,2025-07-02,50,29,58.4,C1,Second Term,Satisfactory
ASS_INST_001_014859,STU_INST_001_0994,Biology,Viva Voce,2025-06-15,100,72,72.8,B1,Second Term,Very Good
ASS_INST_001_014860,STU_INST_001_0995,Biology,Half Yearly Exam,2025-07-15,20,7,39.9,D,Final Term,Needs Improvement
ASS_INST_001_014861,STU_INST_001_0995,Computer Science,Final Exam,2025-07-18,25,11,45.3,C2,Final Term,Needs Improvement
ASS_INST_001_014862,STU_INST_001_0995,Science,Project Work,2025-07-21,100,82,82.1,A2,Second Term,Excellent
ASS_INST_001_014863,STU_INST_001_0995,Sanskrit,Unit Test,2025-08-23,25,10,40.9,C2,Second Term,Needs Improvement
ASS_INST_001_014864,STU_INST_001_0995,Social Studies,Unit Test,2025-09-15,100,36,36.9,D,First Term,Needs Improvement
ASS_INST_001_014865,STU_INST_001_0995,Computer Science,Project Work,2025-06-19,80,36,45.8,C2,Final Term,Needs Improvement
ASS_INST_001_014866,STU_INST_001_0995,Sanskrit,Half Yearly Exam,2025-05-19,25,10,40.5,C2,Final Term,Needs Improvement
ASS_INST_001_014867,STU_INST_001_0995,Biology,Quiz,2025-08-11,20,7,36.0,D,Second Term,Needs Improvement
ASS_INST_001_014868,STU_INST_001_0995,Science,Unit Test,2025-06-29,50,11,22.8,D,First Term,Needs Improvement
ASS_INST_001_014869,STU_INST_001_0995,Hindi,Unit Test,2025-08-31,25,19,76.9,B1,Final Term,Very Good
ASS_INST_001_014870,STU_INST_001_0995,Chemistry,Internal Assessment,2025-09-06,50,29,58.1,C1,Second Term,Satisfactory
ASS_INST_001_014871,STU_INST_001_0995,Chemistry,Practical Exam,2025-06-21,20,15,77.3,B1,First Term,Very Good
ASS_INST_001_014872,STU_INST_001_0995,Economics,Project Work,2025-07-24,25,16,65.4,B2,Final Term,Good
ASS_INST_001_014873,STU_INST_001_0995,Chemistry,Internal Assessment,2025-07-06,50,24,48.5,C2,First Term,Needs Improvement
ASS_INST_001_014874,STU_INST_001_0996,Social Studies,Viva Voce,2025-08-19,20,6,34.4,D,Second Term,Needs Improvement
ASS_INST_001_014875,STU_INST_001_0996,English,Monthly Test,2025-08-01,80,38,48.1,C2,First Term,Needs Improvement
ASS_INST_001_014876,STU_INST_001_0996,Social Studies,Viva Voce,2025-08-13,80,46,58.2,C1,Second Term,Satisfactory
ASS_INST_001_014877,STU_INST_001_0996,Social Studies,Final Exam,2025-07-24,50,23,47.1,C2,Second Term,Needs Improvement
ASS_INST_001_014878,STU_INST_001_0996,Sanskrit,Project Work,2025-06-05,80,25,31.7,D,Final Term,Needs Improvement
ASS_INST_001_014879,STU_INST_001_0996,Biology,Viva Voce,2025-08-07,20,9,48.5,C2,Final Term,Needs Improvement
ASS_INST_001_014880,STU_INST_001_0996,Economics,Project Work,2025-07-17,50,30,61.0,B2,First Term,Good
ASS_INST_001_014881,STU_INST_001_0996,Biology,Quiz,2025-09-04,20,18,93.1,A1,Final Term,Outstanding
ASS_INST_001_014882,STU_INST_001_0996,Computer Science,Half Yearly Exam,2025-07-12,100,52,52.4,C1,First Term,Satisfactory
ASS_INST_001_014883,STU_INST_001_0996,Physics,Quiz,2025-07-01,25,19,76.3,B1,Final Term,Very Good
ASS_INST_001_014884,STU_INST_001_0996,Economics,Internal Assessment,2025-08-16,100,46,46.9,C2,Second Term,Needs Improvement
ASS_INST_001_014885,STU_INST_001_0996,Physics,Internal Assessment,2025-09-10,80,48,60.5,B2,First Term,Good
ASS_INST_001_014886,STU_INST_001_0996,Biology,Viva Voce,2025-08-03,100,63,63.9,B2,Final Term,Good
ASS_INST_001_014887,STU_INST_001_0996,Sanskrit,Final Exam,2025-07-12,25,23,93.3,A1,Final Term,Outstanding
ASS_INST_001_014888,STU_INST_001_0996,Chemistry,Internal Assessment,2025-07-25,50,8,16.4,D,Final Term,Needs Improvement
ASS_INST_001_014889,STU_INST_001_0996,Social Studies,Quiz,2025-05-23,50,24,49.9,C2,First Term,Needs Improvement
ASS_INST_001_014890,STU_INST_001_0996,English,Half Yearly Exam,2025-06-12,25,17,68.9,B2,Final Term,Good
ASS_INST_001_014891,STU_INST_001_0997,Biology,Project Work,2025-07-06,100,50,50.6,C1,First Term,Satisfactory
ASS_INST_001_014892,STU_INST_001_0997,Science,Unit Test,2025-08-17,50,10,21.9,D,Final Term,Needs Improvement
ASS_INST_001_014893,STU_INST_001_0997,Chemistry,Half Yearly Exam,2025-05-19,25,10,42.4,C2,First Term,Needs Improvement
ASS_INST_001_014894,STU_INST_001_0997,Chemistry,Final Exam,2025-09-14,100,43,43.4,C2,First Term,Needs Improvement
ASS_INST_001_014895,STU_INST_001_0997,Economics,Project Work,2025-06-23,80,55,69.6,B2,First Term,Good
ASS_INST_001_014896,STU_INST_001_0997,Chemistry,Half Yearly Exam,2025-08-09,50,23,46.9,C2,Final Term,Needs Improvement
ASS_INST_001_014897,STU_INST_001_0997,Mathematics,Unit Test,2025-06-14,80,32,40.6,C2,First Term,Needs Improvement
ASS_INST_001_014898,STU_INST_001_0997,English,Project Work,2025-08-08,80,24,30.5,D,First Term,Needs Improvement
ASS_INST_001_014899,STU_INST_001_0997,Sanskrit,Project Work,2025-05-24,20,10,54.1,C1,Second Term,Satisfactory
ASS_INST_001_014900,STU_INST_001_0997,Hindi,Quiz,2025-05-30,20,7,38.5,D,Second Term,Needs Improvement
ASS_INST_001_014901,STU_INST_001_0997,Sanskrit,Practical Exam,2025-08-02,80,26,32.9,D,Second Term,Needs Improvement
ASS_INST_001_014902,STU_INST_001_0997,Economics,Quiz,2025-09-08,100,25,25.5,D,First Term,Needs Improvement
ASS_INST_001_014903,STU_INST_001_0997,Accountancy,Half Yearly Exam,2025-07-08,80,30,37.8,D,Second Term,Needs Improvement
