mapping_id,mentor_id,student_id,assigned_date,status,last_interaction,interaction_type,interaction_frequency,communication_mode,parent_contact_frequency,academic_support_provided,counseling_sessions
MAP_INST_001_001174,MEN_INST_001_022,STU_INST_001_1174,2025-08-14,Active,2025-09-02,Academic Review,Monthly,WhatsApp,Monthly,False,3
MAP_INST_001_001175,MEN_INST_001_023,STU_INST_001_1175,2023-10-15,Active,2025-09-04,Counseling Session,Monthly,WhatsApp,Monthly,False,3
MAP_INST_001_001176,MEN_INST_001_024,STU_INST_001_1176,2025-05-17,Active,2025-09-04,Progress Update,Monthly,SMS,As Needed,True,0
MAP_INST_001_001177,MEN_INST_001_001,STU_INST_001_1177,2024-03-27,Active,2025-08-30,Parent Meeting,Weekly,WhatsApp,As Needed,True,5
MAP_INST_001_001178,MEN_INST_001_002,STU_INST_001_1178,2025-02-17,Active,2025-09-02,Counseling Session,Weekly,WhatsApp,Monthly,True,5
MAP_INST_001_001179,MEN_INST_001_003,STU_INST_001_1179,2024-04-21,Active,2025-09-06,Academic Review,Weekly,WhatsApp,Weekly,False,1
MAP_INST_001_001180,MEN_INST_001_004,STU_INST_001_1180,2024-12-01,Active,2025-08-31,Academic Review,Weekly,Phone Call,Monthly,True,3
MAP_INST_001_001181,MEN_INST_001_005,STU_INST_001_1181,2024-04-13,Active,2025-09-07,Academic Review,Monthly,WhatsApp,As Needed,False,4
MAP_INST_001_001182,MEN_INST_001_006,STU_INST_001_1182,2024-02-21,Active,2025-09-04,Counseling Session,Bi-weekly,Email,As Needed,False,2
MAP_INST_001_001183,MEN_INST_001_007,STU_INST_001_1183,2025-01-29,Active,2025-08-29,Progress Update,Daily,Phone Call,As Needed,True,5
MAP_INST_001_001184,MEN_INST_001_008,STU_INST_001_1184,2025-06-18,Active,2025-09-08,Progress Update,Daily,Email,Fortnightly,True,3
MAP_INST_001_001185,MEN_INST_001_009,STU_INST_001_1185,2024-04-12,Active,2025-09-06,Counseling Session,Bi-weekly,Phone Call,Weekly,True,3
MAP_INST_001_001186,MEN_INST_001_010,STU_INST_001_1186,2025-06-03,Active,2025-09-05,Behavioral Discussion,Daily,WhatsApp,Monthly,False,3
MAP_INST_001_001187,MEN_INST_001_011,STU_INST_001_1187,2024-02-25,Active,2025-09-01,Academic Review,Monthly,Phone Call,As Needed,False,3
MAP_INST_001_001188,MEN_INST_001_012,STU_INST_001_1188,2023-10-15,Active,2025-09-15,Academic Review,Monthly,Phone Call,As Needed,False,5
MAP_INST_001_001189,MEN_INST_001_013,STU_INST_001_1189,2025-05-28,Active,2025-09-13,Counseling Session,Bi-weekly,WhatsApp,Weekly,True,1
MAP_INST_001_001190,MEN_INST_001_014,STU_INST_001_1190,2024-04-12,Active,2025-09-03,Behavioral Discussion,Weekly,Phone Call,Fortnightly,False,1
MAP_INST_001_001191,MEN_INST_001_015,STU_INST_001_1191,2024-08-31,Active,2025-09-02,Counseling Session,Bi-weekly,In Person,Fortnightly,False,2
MAP_INST_001_001192,MEN_INST_001_016,STU_INST_001_1192,2024-11-22,Active,2025-09-13,Parent Meeting,Weekly,SMS,Fortnightly,True,2
MAP_INST_001_001193,MEN_INST_001_017,STU_INST_001_1193,2023-11-05,Active,2025-09-12,Progress Update,Daily,Email,As Needed,False,5
MAP_INST_001_001194,MEN_INST_001_018,STU_INST_001_1194,2024-04-13,Active,2025-09-09,Counseling Session,Daily,Email,Monthly,True,0
MAP_INST_001_001195,MEN_INST_001_019,STU_INST_001_1195,2025-05-08,Active,2025-08-30,Academic Review,Monthly,In Person,Monthly,False,5
MAP_INST_001_001196,MEN_INST_001_020,STU_INST_001_1196,2024-03-04,Active,2025-08-30,Academic Review,Bi-weekly,WhatsApp,As Needed,False,0
MAP_INST_001_001197,MEN_INST_001_021,STU_INST_001_1197,2024-07-06,Active,2025-09-06,Academic Review,Monthly,In Person,As Needed,False,4
MAP_INST_001_001198,MEN_INST_001_022,STU_INST_001_1198,2025-05-02,Active,2025-09-10,Behavioral Discussion,Monthly,In Person,Weekly,True,0
MAP_INST_001_001199,MEN_INST_001_023,STU_INST_001_1199,2024-04-07,Active,2025-09-09,Counseling Session,Daily,In Person,Weekly,False,0
MAP_INST_001_001200,MEN_INST_001_024,STU_INST_001_1200,2025-01-23,Active,2025-09-14,Parent Meeting,Monthly,SMS,Fortnightly,False,3
MAP_INST_001_001201,MEN_INST_001_001,STU_INST_001_1201,2025-05-24,Active,2025-09-11,Parent Meeting,Daily,SMS,As Needed,True,5
MAP_INST_001_001202,MEN_INST_001_002,STU_INST_001_1202,2024-04-03,Active,2025-09-16,Counseling Session,Daily,SMS,Weekly,True,5
MAP_INST_001_001203,MEN_INST_001_003,STU_INST_001_1203,2024-07-30,Active,2025-09-03,Academic Review,Weekly,WhatsApp,Monthly,False,2
MAP_INST_001_001204,MEN_INST_001_004,STU_INST_001_1204,2025-02-10,Active,2025-09-04,Behavioral Discussion,Daily,Phone Call,As Needed,False,1
MAP_INST_001_001205,MEN_INST_001_005,STU_INST_001_1205,2023-11-07,Active,2025-08-27,Counseling Session,Daily,Email,Weekly,False,0
MAP_INST_001_001206,MEN_INST_001_006,STU_INST_001_1206,2025-01-03,Active,2025-08-26,Progress Update,Bi-weekly,In Person,Fortnightly,False,3
MAP_INST_001_001207,MEN_INST_001_007,STU_INST_001_1207,2024-11-09,Active,2025-09-06,Counseling Session,Weekly,WhatsApp,Weekly,False,3
MAP_INST_001_001208,MEN_INST_001_008,STU_INST_001_1208,2024-05-22,Active,2025-09-14,Academic Review,Weekly,Phone Call,Fortnightly,False,5
MAP_INST_001_001209,MEN_INST_001_009,STU_INST_001_1209,2024-06-01,Active,2025-09-01,Academic Review,Monthly,WhatsApp,Monthly,False,3
MAP_INST_001_001210,MEN_INST_001_010,STU_INST_001_1210,2024-09-20,Active,2025-09-08,Counseling Session,Weekly,In Person,Fortnightly,False,3
MAP_INST_001_001211,MEN_INST_001_011,STU_INST_001_1211,2024-11-24,Active,2025-09-01,Counseling Session,Weekly,Phone Call,As Needed,False,0
MAP_INST_001_001212,MEN_INST_001_012,STU_INST_001_1212,2025-06-07,Active,2025-09-13,Academic Review,Weekly,WhatsApp,Monthly,True,5
MAP_INST_001_001213,MEN_INST_001_013,STU_INST_001_1213,2024-02-21,Active,2025-09-12,Parent Meeting,Weekly,In Person,Weekly,False,1
MAP_INST_001_001214,MEN_INST_001_014,STU_INST_001_1214,2025-06-08,Active,2025-09-08,Behavioral Discussion,Weekly,SMS,Fortnightly,False,5
MAP_INST_001_001215,MEN_INST_001_015,STU_INST_001_1215,2024-01-08,Active,2025-08-27,Parent Meeting,Daily,Email,Fortnightly,False,5
MAP_INST_001_001216,MEN_INST_001_016,STU_INST_001_1216,2023-10-05,Active,2025-09-08,Counseling Session,Monthly,Phone Call,As Needed,False,5
MAP_INST_001_001217,MEN_INST_001_017,STU_INST_001_1217,2025-02-06,Active,2025-08-28,Behavioral Discussion,Bi-weekly,Email,Fortnightly,True,5
MAP_INST_001_001218,MEN_INST_001_018,STU_INST_001_1218,2023-11-04,Active,2025-08-27,Counseling Session,Monthly,Phone Call,Monthly,True,3
MAP_INST_001_001219,MEN_INST_001_019,STU_INST_001_1219,2024-01-31,Active,2025-09-13,Parent Meeting,Daily,Email,As Needed,True,5
MAP_INST_001_001220,MEN_INST_001_020,STU_INST_001_1220,2024-11-30,Active,2025-09-09,Counseling Session,Daily,Phone Call,As Needed,True,3
MAP_INST_001_001221,MEN_INST_001_021,STU_INST_001_1221,2024-02-07,Active,2025-09-07,Behavioral Discussion,Monthly,SMS,Monthly,False,5
MAP_INST_001_001222,MEN_INST_001_022,STU_INST_001_1222,2023-10-03,Active,2025-08-30,Academic Review,Bi-weekly,Phone Call,Monthly,False,0
MAP_INST_001_001223,MEN_INST_001_023,STU_INST_001_1223,2025-02-16,Active,2025-09-08,Behavioral Discussion,Weekly,WhatsApp,Monthly,True,3
MAP_INST_001_001224,MEN_INST_001_024,STU_INST_001_1224,2024-01-21,Active,2025-09-01,Behavioral Discussion,Bi-weekly,WhatsApp,As Needed,False,2
MAP_INST_001_001225,MEN_INST_001_001,STU_INST_001_1225,2024-11-27,Active,2025-09-10,Academic Review,Monthly,Phone Call,Fortnightly,True,3
MAP_INST_001_001226,MEN_INST_001_002,STU_INST_001_1226,2024-01-09,Active,2025-09-07,Academic Review,Monthly,Phone Call,Weekly,False,2
MAP_INST_001_001227,MEN_INST_001_003,STU_INST_001_1227,2024-02-27,Active,2025-08-31,Academic Review,Monthly,Phone Call,Monthly,True,3
MAP_INST_001_001228,MEN_INST_001_004,STU_INST_001_1228,2024-10-27,Active,2025-09-07,Parent Meeting,Daily,WhatsApp,As Needed,False,2
MAP_INST_001_001229,MEN_INST_001_005,STU_INST_001_1229,2025-06-03,Active,2025-09-16,Academic Review,Bi-weekly,Phone Call,Monthly,True,1
MAP_INST_001_001230,MEN_INST_001_006,STU_INST_001_1230,2023-12-15,Active,2025-09-12,Parent Meeting,Bi-weekly,WhatsApp,Fortnightly,False,2
MAP_INST_001_001231,MEN_INST_001_007,STU_INST_001_1231,2025-03-24,Active,2025-08-31,Parent Meeting,Bi-weekly,SMS,Weekly,True,5
MAP_INST_001_001232,MEN_INST_001_008,STU_INST_001_1232,2024-05-19,Active,2025-09-12,Behavioral Discussion,Weekly,SMS,As Needed,True,4
MAP_INST_001_001233,MEN_INST_001_009,STU_INST_001_1233,2025-01-02,Active,2025-08-26,Academic Review,Monthly,Email,As Needed,True,0
MAP_INST_001_001234,MEN_INST_001_010,STU_INST_001_1234,2025-07-03,Active,2025-08-28,Progress Update,Monthly,Email,Fortnightly,False,3
MAP_INST_001_001235,MEN_INST_001_011,STU_INST_001_1235,2024-06-29,Active,2025-09-16,Parent Meeting,Monthly,Email,Monthly,False,0
MAP_INST_001_001236,MEN_INST_001_012,STU_INST_001_1236,2024-10-12,Active,2025-09-05,Behavioral Discussion,Daily,Email,Fortnightly,True,0
MAP_INST_001_001237,MEN_INST_001_013,STU_INST_001_1237,2024-06-10,Active,2025-09-03,Academic Review,Monthly,Phone Call,As Needed,True,2
MAP_INST_001_001238,MEN_INST_001_014,STU_INST_001_1238,2025-08-04,Active,2025-09-14,Counseling Session,Daily,SMS,Fortnightly,False,2
MAP_INST_001_001239,MEN_INST_001_015,STU_INST_001_1239,2025-06-01,Active,2025-09-07,Parent Meeting,Weekly,In Person,Fortnightly,False,5
MAP_INST_001_001240,MEN_INST_001_016,STU_INST_001_1240,2024-05-06,Active,2025-09-15,Parent Meeting,Monthly,Email,Fortnightly,True,0
MAP_INST_001_001241,MEN_INST_001_017,STU_INST_001_1241,2025-07-12,Active,2025-09-04,Parent Meeting,Monthly,Email,Monthly,True,0
MAP_INST_001_001242,MEN_INST_001_018,STU_INST_001_1242,2025-07-10,Active,2025-09-03,Parent Meeting,Bi-weekly,In Person,As Needed,True,2
MAP_INST_001_001243,MEN_INST_001_019,STU_INST_001_1243,2025-05-07,Active,2025-09-04,Behavioral Discussion,Weekly,Phone Call,Monthly,True,2
MAP_INST_001_001244,MEN_INST_001_020,STU_INST_001_1244,2023-12-04,Active,2025-09-13,Progress Update,Monthly,Phone Call,As Needed,False,2
MAP_INST_001_001245,MEN_INST_001_021,STU_INST_001_1245,2024-04-23,Active,2025-09-05,Academic Review,Bi-weekly,WhatsApp,Monthly,True,1
MAP_INST_001_001246,MEN_INST_001_022,STU_INST_001_1246,2024-10-28,Active,2025-09-16,Parent Meeting,Bi-weekly,Email,Monthly,True,5
MAP_INST_001_001247,MEN_INST_001_023,STU_INST_001_1247,2025-04-16,Active,2025-09-15,Behavioral Discussion,Weekly,WhatsApp,As Needed,False,3
MAP_INST_001_001248,MEN_INST_001_024,STU_INST_001_1248,2024-12-20,Active,2025-08-29,Parent Meeting,Daily,SMS,Fortnightly,False,0
MAP_INST_001_001249,MEN_INST_001_001,STU_INST_001_1249,2024-12-31,Active,2025-09-14,Counseling Session,Monthly,Phone Call,Monthly,True,5
MAP_INST_001_001250,MEN_INST_001_002,STU_INST_001_1250,2024-07-16,Active,2025-09-02,Counseling Session,Daily,SMS,As Needed,False,0
MAP_INST_001_001251,MEN_INST_001_003,STU_INST_001_1251,2024-07-20,Active,2025-09-16,Parent Meeting,Bi-weekly,WhatsApp,Weekly,False,5
MAP_INST_001_001252,MEN_INST_001_004,STU_INST_001_1252,2024-08-01,Active,2025-09-16,Parent Meeting,Weekly,WhatsApp,As Needed,False,1
MAP_INST_001_001253,MEN_INST_001_005,STU_INST_001_1253,2025-01-13,Active,2025-08-30,Counseling Session,Monthly,SMS,Monthly,True,2
MAP_INST_001_001254,MEN_INST_001_006,STU_INST_001_1254,2024-08-06,Active,2025-08-27,Behavioral Discussion,Monthly,Phone Call,As Needed,False,5
MAP_INST_001_001255,MEN_INST_001_007,STU_INST_001_1255,2024-09-03,Active,2025-08-27,Behavioral Discussion,Weekly,SMS,Weekly,False,0
MAP_INST_001_001256,MEN_INST_001_008,STU_INST_001_1256,2024-01-16,Active,2025-09-07,Counseling Session,Weekly,Phone Call,Fortnightly,True,2
MAP_INST_001_001257,MEN_INST_001_009,STU_INST_001_1257,2023-12-10,Active,2025-09-10,Counseling Session,Bi-weekly,Phone Call,Monthly,True,4
MAP_INST_001_001258,MEN_INST_001_010,STU_INST_001_1258,2025-04-19,Active,2025-08-26,Academic Review,Daily,WhatsApp,Fortnightly,False,2
MAP_INST_001_001259,MEN_INST_001_011,STU_INST_001_1259,2025-02-24,Active,2025-08-27,Behavioral Discussion,Monthly,Phone Call,Monthly,True,2
MAP_INST_001_001260,MEN_INST_001_012,STU_INST_001_1260,2025-06-23,Active,2025-09-14,Progress Update,Monthly,WhatsApp,As Needed,True,5
MAP_INST_001_001261,MEN_INST_001_013,STU_INST_001_1261,2024-09-06,Active,2025-09-16,Progress Update,Monthly,In Person,Monthly,True,5
MAP_INST_001_001262,MEN_INST_001_014,STU_INST_001_1262,2024-02-05,Active,2025-08-31,Progress Update,Bi-weekly,SMS,Fortnightly,True,5
MAP_INST_001_001263,MEN_INST_001_015,STU_INST_001_1263,2025-01-28,Active,2025-09-04,Progress Update,Daily,SMS,As Needed,True,5
MAP_INST_001_001264,MEN_INST_001_016,STU_INST_001_1264,2024-11-28,Active,2025-08-30,Behavioral Discussion,Bi-weekly,In Person,Weekly,True,4
MAP_INST_001_001265,MEN_INST_001_017,STU_INST_001_1265,2024-08-13,Active,2025-09-11,Academic Review,Monthly,Email,Weekly,False,1
MAP_INST_001_001266,MEN_INST_001_018,STU_INST_001_1266,2024-10-30,Active,2025-09-01,Counseling Session,Monthly,SMS,As Needed,False,3
MAP_INST_001_001267,MEN_INST_001_019,STU_INST_001_1267,2024-07-05,Active,2025-09-05,Progress Update,Monthly,Email,Fortnightly,False,5
MAP_INST_001_001268,MEN_INST_001_020,STU_INST_001_1268,2024-05-17,Active,2025-09-08,Progress Update,Daily,Email,As Needed,False,1
MAP_INST_001_001269,MEN_INST_001_021,STU_INST_001_1269,2024-03-11,Active,2025-09-07,Academic Review,Monthly,In Person,Monthly,False,0
MAP_INST_001_001270,MEN_INST_001_022,STU_INST_001_1270,2024-11-20,Active,2025-08-31,Academic Review,Monthly,SMS,As Needed,True,0
MAP_INST_001_001271,MEN_INST_001_023,STU_INST_001_1271,2024-07-30,Active,2025-09-09,Behavioral Discussion,Daily,In Person,Weekly,False,0
MAP_INST_001_001272,MEN_INST_001_024,STU_INST_001_1272,2025-03-03,Active,2025-08-31,Behavioral Discussion,Bi-weekly,Phone Call,As Needed,False,0
MAP_INST_001_001273,MEN_INST_001_001,STU_INST_001_1273,2024-08-06,Active,2025-09-14,Behavioral Discussion,Daily,Email,Fortnightly,True,3
MAP_INST_001_001274,MEN_INST_001_002,STU_INST_001_1274,2024-11-20,Active,2025-09-11,Behavioral Discussion,Monthly,In Person,Monthly,True,3
MAP_INST_001_001275,MEN_INST_001_003,STU_INST_001_1275,2024-09-30,Active,2025-09-06,Progress Update,Bi-weekly,In Person,Monthly,True,1
MAP_INST_001_001276,MEN_INST_001_004,STU_INST_001_1276,2024-09-24,Active,2025-09-02,Academic Review,Bi-weekly,SMS,Monthly,False,4
MAP_INST_001_001277,MEN_INST_001_005,STU_INST_001_1277,2024-03-19,Active,2025-08-29,Counseling Session,Weekly,Phone Call,Monthly,True,2
MAP_INST_001_001278,MEN_INST_001_006,STU_INST_001_1278,2025-03-21,Active,2025-08-30,Parent Meeting,Weekly,Email,Weekly,False,2
MAP_INST_001_001279,MEN_INST_001_007,STU_INST_001_1279,2025-04-17,Active,2025-09-14,Behavioral Discussion,Weekly,Phone Call,Weekly,True,2
MAP_INST_001_001280,MEN_INST_001_008,STU_INST_001_1280,2024-11-01,Active,2025-09-06,Progress Update,Bi-weekly,WhatsApp,Monthly,False,2
MAP_INST_001_001281,MEN_INST_001_009,STU_INST_001_1281,2024-07-18,Active,2025-09-14,Behavioral Discussion,Daily,Phone Call,Fortnightly,True,3
MAP_INST_001_001282,MEN_INST_001_010,STU_INST_001_1282,2023-11-15,Active,2025-09-02,Parent Meeting,Monthly,Phone Call,Fortnightly,False,4
MAP_INST_001_001283,MEN_INST_001_011,STU_INST_001_1283,2024-05-01,Active,2025-09-10,Progress Update,Daily,Email,As Needed,True,5
MAP_INST_001_001284,MEN_INST_001_012,STU_INST_001_1284,2025-07-20,Active,2025-09-14,Progress Update,Monthly,Email,As Needed,False,0
MAP_INST_001_001285,MEN_INST_001_013,STU_INST_001_1285,2023-12-08,Active,2025-09-03,Progress Update,Weekly,Phone Call,Fortnightly,True,3
MAP_INST_001_001286,MEN_INST_001_014,STU_INST_001_1286,2024-10-27,Active,2025-08-26,Progress Update,Monthly,Phone Call,Weekly,False,1
MAP_INST_001_001287,MEN_INST_001_015,STU_INST_001_1287,2024-01-22,Active,2025-09-04,Behavioral Discussion,Weekly,SMS,Weekly,True,4
MAP_INST_001_001288,MEN_INST_001_016,STU_INST_001_1288,2025-04-26,Active,2025-08-26,Behavioral Discussion,Bi-weekly,Email,Weekly,False,4
MAP_INST_001_001289,MEN_INST_001_017,STU_INST_001_1289,2024-02-01,Active,2025-08-27,Parent Meeting,Daily,SMS,Weekly,False,5
MAP_INST_001_001290,MEN_INST_001_018,STU_INST_001_1290,2023-10-14,Active,2025-09-09,Parent Meeting,Bi-weekly,Email,Monthly,True,1
MAP_INST_001_001291,MEN_INST_001_019,STU_INST_001_1291,2025-05-12,Active,2025-08-28,Academic Review,Monthly,WhatsApp,Weekly,True,1
MAP_INST_001_001292,MEN_INST_001_020,STU_INST_001_1292,2023-11-21,Active,2025-08-29,Parent Meeting,Daily,Phone Call,Fortnightly,False,0
MAP_INST_001_001293,MEN_INST_001_021,STU_INST_001_1293,2024-05-31,Active,2025-09-13,Parent Meeting,Weekly,WhatsApp,As Needed,True,4
MAP_INST_001_001294,MEN_INST_001_022,STU_INST_001_1294,2024-06-19,Active,2025-08-29,Progress Update,Bi-weekly,SMS,Monthly,False,5
MAP_INST_001_001295,MEN_INST_001_023,STU_INST_001_1295,2024-02-15,Active,2025-09-08,Parent Meeting,Daily,WhatsApp,As Needed,True,3
MAP_INST_001_001296,MEN_INST_001_024,STU_INST_001_1296,2024-03-13,Active,2025-09-02,Behavioral Discussion,Bi-weekly,WhatsApp,Fortnightly,True,2
MAP_INST_001_001297,MEN_INST_001_001,STU_INST_001_1297,2025-05-03,Active,2025-09-01,Counseling Session,Daily,SMS,Monthly,False,0
MAP_INST_001_001298,MEN_INST_001_002,STU_INST_001_1298,2023-10-20,Active,2025-09-04,Counseling Session,Monthly,SMS,Monthly,False,3
MAP_INST_001_001299,MEN_INST_001_003,STU_INST_001_1299,2024-04-19,Active,2025-08-28,Progress Update,Monthly,In Person,Weekly,False,4
MAP_INST_001_001300,MEN_INST_001_004,STU_INST_001_1300,2025-05-31,Active,2025-09-12,Academic Review,Daily,SMS,Fortnightly,True,4
MAP_INST_001_001301,MEN_INST_001_005,STU_INST_001_1301,2024-02-24,Active,2025-08-30,Parent Meeting,Weekly,SMS,As Needed,False,1
MAP_INST_001_001302,MEN_INST_001_006,STU_INST_001_1302,2024-12-25,Active,2025-08-28,Parent Meeting,Monthly,SMS,As Needed,True,0
MAP_INST_001_001303,MEN_INST_001_007,STU_INST_001_1303,2025-08-10,Active,2025-08-29,Academic Review,Bi-weekly,SMS,Weekly,False,4
MAP_INST_001_001304,MEN_INST_001_008,STU_INST_001_1304,2025-05-19,Active,2025-08-28,Behavioral Discussion,Bi-weekly,WhatsApp,As Needed,False,2
MAP_INST_001_001305,MEN_INST_001_009,STU_INST_001_1305,2024-12-15,Active,2025-09-05,Academic Review,Monthly,Phone Call,Fortnightly,True,5
MAP_INST_001_001306,MEN_INST_001_010,STU_INST_001_1306,2024-10-27,Active,2025-08-28,Counseling Session,Bi-weekly,Phone Call,Monthly,True,5
MAP_INST_001_001307,MEN_INST_001_011,STU_INST_001_1307,2024-04-22,Active,2025-08-31,Behavioral Discussion,Monthly,WhatsApp,Weekly,False,1
MAP_INST_001_001308,MEN_INST_001_012,STU_INST_001_1308,2024-02-08,Active,2025-09-11,Progress Update,Monthly,In Person,Weekly,True,0
MAP_INST_001_001309,MEN_INST_001_013,STU_INST_001_1309,2025-04-02,Active,2025-09-01,Progress Update,Daily,In Person,Fortnightly,True,2
MAP_INST_001_001310,MEN_INST_001_014,STU_INST_001_1310,2023-09-19,Active,2025-09-07,Progress Update,Weekly,Email,Monthly,True,0
MAP_INST_001_001311,MEN_INST_001_015,STU_INST_001_1311,2024-05-26,Active,2025-09-01,Academic Review,Monthly,Phone Call,Fortnightly,False,4
MAP_INST_001_001312,MEN_INST_001_016,STU_INST_001_1312,2025-07-18,Active,2025-09-03,Parent Meeting,Weekly,Email,Weekly,True,1
MAP_INST_001_001313,MEN_INST_001_017,STU_INST_001_1313,2025-04-20,Active,2025-09-03,Counseling Session,Monthly,WhatsApp,Fortnightly,False,2
MAP_INST_001_001314,MEN_INST_001_018,STU_INST_001_1314,2024-11-19,Active,2025-09-16,Progress Update,Daily,SMS,Monthly,False,4
MAP_INST_001_001315,MEN_INST_001_019,STU_INST_001_1315,2023-11-11,Active,2025-09-05,Progress Update,Weekly,Email,As Needed,False,0
MAP_INST_001_001316,MEN_INST_001_020,STU_INST_001_1316,2024-12-26,Active,2025-09-15,Parent Meeting,Bi-weekly,Phone Call,Monthly,True,2
MAP_INST_001_001317,MEN_INST_001_021,STU_INST_001_1317,2024-06-17,Active,2025-08-28,Academic Review,Weekly,Phone Call,Weekly,False,3
MAP_INST_001_001318,MEN_INST_001_022,STU_INST_001_1318,2025-05-16,Active,2025-09-02,Progress Update,Monthly,Email,Weekly,False,0
MAP_INST_001_001319,MEN_INST_001_023,STU_INST_001_1319,2025-08-01,Active,2025-09-10,Behavioral Discussion,Bi-weekly,SMS,Monthly,False,1
MAP_INST_001_001320,MEN_INST_001_024,STU_INST_001_1320,2024-02-16,Active,2025-08-30,Progress Update,Daily,In Person,Weekly,False,0
MAP_INST_001_001321,MEN_INST_001_001,STU_INST_001_1321,2024-03-21,Active,2025-09-15,Parent Meeting,Weekly,SMS,As Needed,False,4
MAP_INST_001_001322,MEN_INST_001_002,STU_INST_001_1322,2025-03-15,Active,2025-08-26,Academic Review,Monthly,Phone Call,Monthly,False,2
MAP_INST_001_001323,MEN_INST_001_003,STU_INST_001_1323,2024-09-19,Active,2025-08-27,Progress Update,Monthly,In Person,As Needed,True,3
MAP_INST_001_001324,MEN_INST_001_004,STU_INST_001_1324,2024-05-27,Active,2025-09-10,Parent Meeting,Bi-weekly,In Person,As Needed,True,2
MAP_INST_001_001325,MEN_INST_001_005,STU_INST_001_1325,2025-04-14,Active,2025-09-14,Behavioral Discussion,Monthly,WhatsApp,Weekly,False,4
MAP_INST_001_001326,MEN_INST_001_006,STU_INST_001_1326,2024-11-29,Active,2025-09-09,Behavioral Discussion,Weekly,SMS,Fortnightly,False,2
MAP_INST_001_001327,MEN_INST_001_007,STU_INST_001_1327,2024-12-01,Active,2025-08-26,Counseling Session,Daily,WhatsApp,Monthly,False,2
MAP_INST_001_001328,MEN_INST_001_008,STU_INST_001_1328,2025-04-22,Active,2025-09-13,Parent Meeting,Weekly,In Person,As Needed,True,5
MAP_INST_001_001329,MEN_INST_001_009,STU_INST_001_1329,2024-11-02,Active,2025-09-08,Behavioral Discussion,Daily,Email,Monthly,True,5
MAP_INST_001_001330,MEN_INST_001_010,STU_INST_001_1330,2024-07-29,Active,2025-09-09,Behavioral Discussion,Weekly,In Person,Fortnightly,False,5
MAP_INST_001_001331,MEN_INST_001_011,STU_INST_001_1331,2025-07-31,Active,2025-09-11,Progress Update,Monthly,Email,Fortnightly,False,0
