incident_id,student_id,date,incident_type,severity,description,reported_by,action_taken,parent_informed,follow_up_required,resolved,counselor_involved
BEH_INST_001_001535,STU_INST_001_1333,2025-08-07,Late Coming,Minor,Student involved in late coming during break time,Subject Teacher Atharv Reddy,Counseling,True,True,False,False
BEH_INST_001_001536,STU_INST_001_1333,2025-04-27,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Class Teacher Varun Biswas,Parent Meeting,True,True,True,False
BEH_INST_001_001537,STU_INST_001_1334,2025-04-21,Bullying,Severe,Student involved in bullying during break time,Class Teacher Vihaan Mandal,Written Warning,True,False,True,False
BEH_INST_001_001538,STU_INST_001_1334,2025-05-06,Uniform Violation,Major,Student involved in uniform violation during sports period,Principal Veer Ganguly,Apology Letter,False,True,True,False
BEH_INST_001_001539,STU_INST_001_1335,2025-04-02,Damage to Property,Moderate,Student involved in damage to property during sports period,Subject Teacher Abhishek Mittal,Community Service,False,False,True,False
BEH_INST_001_001540,STU_INST_001_1335,2025-06-12,Uniform Violation,Severe,Student involved in uniform violation during sports period,Discipline Incharge Saanvi Pawar,Written Warning,False,True,True,False
BEH_INST_001_001541,STU_INST_001_1337,2025-04-01,Cheating in Exam,Moderate,Student involved in cheating in exam during class hours,Subject Teacher Anika Reddy,Counseling,True,False,False,False
BEH_INST_001_001542,STU_INST_001_1337,2025-05-04,Mobile Phone Usage,Minor,Student involved in mobile phone usage during break time,Discipline Incharge Kiara Gowda,Parent Meeting,True,True,False,False
BEH_INST_001_001543,STU_INST_001_1338,2025-05-05,Fighting,Severe,Student involved in fighting during class hours,Class Teacher Zara Iyer,Apology Letter,False,True,False,True
BEH_INST_001_001544,STU_INST_001_1339,2025-05-05,Verbal Abuse,Severe,Student involved in verbal abuse during class hours,Discipline Incharge Neha Goyal,After School Detention,False,True,True,True
BEH_INST_001_001545,STU_INST_001_1341,2025-06-08,Bunking Classes,Major,Student involved in bunking classes during break time,Subject Teacher Riya Srivastava,Parent Meeting,True,False,True,False
BEH_INST_001_001546,STU_INST_001_1341,2025-05-31,Bunking Classes,Severe,Student involved in bunking classes during class hours,Principal Laksh Shukla,Suspension,False,True,False,False
BEH_INST_001_001547,STU_INST_001_1342,2025-05-30,Incomplete Homework,Minor,Student involved in incomplete homework during class hours,Discipline Incharge Vikram Rao,Behavior Contract,False,False,False,False
BEH_INST_001_001548,STU_INST_001_1344,2025-08-19,Uniform Violation,Minor,Student involved in uniform violation during assembly,Principal Saanvi Chaturvedi,Written Warning,True,False,True,False
BEH_INST_001_001549,STU_INST_001_1348,2025-03-14,Cheating in Exam,Major,Student involved in cheating in exam during break time,Class Teacher Priya Ganguly,Apology Letter,False,True,False,False
BEH_INST_001_001550,STU_INST_001_1348,2025-03-20,Classroom Disruption,Major,Student involved in classroom disruption during assembly,Class Teacher Aarohi Chakraborty,Verbal Warning,False,True,True,False
BEH_INST_001_001551,STU_INST_001_1350,2025-04-23,Damage to Property,Minor,Student involved in damage to property during break time,Subject Teacher Aditya Bose,Community Service,True,False,True,False
BEH_INST_001_001552,STU_INST_001_1350,2025-04-08,Classroom Disruption,Moderate,Student involved in classroom disruption during class hours,Discipline Incharge Saanvi Bose,Counseling,True,True,False,False
BEH_INST_001_001553,STU_INST_001_1350,2025-08-22,Bullying,Major,Student involved in bullying during break time,Principal Ishaan Tiwari,Verbal Warning,True,False,False,False
BEH_INST_001_001554,STU_INST_001_1351,2025-08-14,Incomplete Homework,Moderate,Student involved in incomplete homework during assembly,Subject Teacher Vivaan Malhotra,Parent Meeting,True,False,True,False
BEH_INST_001_001555,STU_INST_001_1352,2025-08-17,Late Coming,Minor,Student involved in late coming during assembly,Class Teacher Vihaan Bhatt,Behavior Contract,False,True,True,False
BEH_INST_001_001556,STU_INST_001_1354,2025-08-26,Verbal Abuse,Severe,Student involved in verbal abuse during sports period,Class Teacher Deepak Bhatia,Apology Letter,True,True,False,False
BEH_INST_001_001557,STU_INST_001_1355,2025-04-10,Verbal Abuse,Minor,Student involved in verbal abuse during assembly,Discipline Incharge Shaurya Sethi,Community Service,True,False,True,False
BEH_INST_001_001558,STU_INST_001_1355,2025-07-27,Bullying,Severe,Student involved in bullying during class hours,Discipline Incharge Riya Kumar,Behavior Contract,False,False,False,True
BEH_INST_001_001559,STU_INST_001_1355,2025-06-23,Bullying,Severe,Student involved in bullying during break time,Subject Teacher Meera Sen,Suspension,True,False,False,True
BEH_INST_001_001560,STU_INST_001_1356,2025-08-16,Cheating in Exam,Minor,Student involved in cheating in exam during class hours,Discipline Incharge Veer Saha,Parent Meeting,False,False,False,False
BEH_INST_001_001561,STU_INST_001_1356,2025-06-21,Cheating in Exam,Moderate,Student involved in cheating in exam during assembly,Class Teacher Diya Ganguly,Suspension,True,False,False,False
BEH_INST_001_001562,STU_INST_001_1357,2025-07-29,Late Coming,Minor,Student involved in late coming during class hours,Class Teacher Avni Dutta,Behavior Contract,True,False,False,False
BEH_INST_001_001563,STU_INST_001_1357,2025-05-18,Mobile Phone Usage,Minor,Student involved in mobile phone usage during break time,Principal Riyansh Patil,Suspension,False,True,False,False
BEH_INST_001_001564,STU_INST_001_1358,2025-09-07,Bunking Classes,Moderate,Student involved in bunking classes during break time,Class Teacher Sara Mondal,Apology Letter,False,True,False,False
BEH_INST_001_001565,STU_INST_001_1358,2025-05-14,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Class Teacher Sai Modi,After School Detention,True,False,False,False
BEH_INST_001_001566,STU_INST_001_1359,2025-09-08,Damage to Property,Minor,Student involved in damage to property during class hours,Discipline Incharge Veer Kumar,Counseling,False,False,False,False
BEH_INST_001_001567,STU_INST_001_1360,2025-04-30,Mobile Phone Usage,Minor,Student involved in mobile phone usage during break time,Class Teacher Sana Bhattacharya,Parent Meeting,False,False,False,False
BEH_INST_001_001568,STU_INST_001_1361,2025-08-17,Fighting,Major,Student involved in fighting during sports period,Class Teacher Sara More,Community Service,True,True,False,False
BEH_INST_001_001569,STU_INST_001_1362,2025-05-09,Cheating in Exam,Major,Student involved in cheating in exam during break time,Principal Suresh Banerjee,After School Detention,True,False,False,False
BEH_INST_001_001570,STU_INST_001_1362,2025-03-28,Bullying,Severe,Student involved in bullying during assembly,Class Teacher Diya More,Community Service,False,False,True,True
BEH_INST_001_001571,STU_INST_001_1362,2025-05-10,Mobile Phone Usage,Severe,Student involved in mobile phone usage during break time,Subject Teacher Advik Agarwal,Verbal Warning,False,False,True,False
BEH_INST_001_001572,STU_INST_001_1362,2025-06-15,Fighting,Severe,Student involved in fighting during class hours,Subject Teacher Karan Dubey,Community Service,False,False,False,True
BEH_INST_001_001573,STU_INST_001_1363,2025-05-08,Cheating in Exam,Moderate,Student involved in cheating in exam during class hours,Discipline Incharge Deepak Krishnan,After School Detention,False,True,False,False
BEH_INST_001_001574,STU_INST_001_1363,2025-08-28,Late Coming,Severe,Student involved in late coming during sports period,Subject Teacher Reyansh Agarwal,Suspension,True,True,True,False
BEH_INST_001_001575,STU_INST_001_1364,2025-07-06,Incomplete Homework,Minor,Student involved in incomplete homework during break time,Principal Kriti Agarwal,Written Warning,False,True,False,False
BEH_INST_001_001576,STU_INST_001_1364,2025-03-24,Uniform Violation,Minor,Student involved in uniform violation during break time,Principal Advik Biswas,Written Warning,False,True,False,False
BEH_INST_001_001577,STU_INST_001_1364,2025-08-24,Uniform Violation,Major,Student involved in uniform violation during sports period,Discipline Incharge Aadhya Das,Community Service,False,False,False,False
BEH_INST_001_001578,STU_INST_001_1364,2025-09-06,Cheating in Exam,Major,Student involved in cheating in exam during sports period,Subject Teacher Vihaan Shukla,After School Detention,True,False,False,False
BEH_INST_001_001579,STU_INST_001_1367,2025-06-13,Incomplete Homework,Minor,Student involved in incomplete homework during assembly,Principal Ayaan Tiwari,After School Detention,False,False,True,False
BEH_INST_001_001580,STU_INST_001_1367,2025-07-06,Mobile Phone Usage,Major,Student involved in mobile phone usage during assembly,Subject Teacher Varun Dave,Counseling,False,True,False,False
BEH_INST_001_001581,STU_INST_001_1368,2025-08-19,Late Coming,Moderate,Student involved in late coming during class hours,Class Teacher Sara Parikh,Behavior Contract,True,False,False,False
BEH_INST_001_001582,STU_INST_001_1368,2025-03-07,Verbal Abuse,Severe,Student involved in verbal abuse during sports period,Discipline Incharge Kabir Verma,Suspension,True,False,True,True
BEH_INST_001_001583,STU_INST_001_1370,2025-04-12,Fighting,Moderate,Student involved in fighting during sports period,Discipline Incharge Anil Jain,After School Detention,True,False,False,False
BEH_INST_001_001584,STU_INST_001_1370,2025-08-31,Bullying,Major,Student involved in bullying during sports period,Class Teacher Saanvi Srivastava,Suspension,False,False,False,False
BEH_INST_001_001585,STU_INST_001_1371,2025-03-14,Fighting,Major,Student involved in fighting during sports period,Subject Teacher Riyansh Gowda,Parent Meeting,True,False,True,False
BEH_INST_001_001586,STU_INST_001_1371,2025-05-17,Bunking Classes,Major,Student involved in bunking classes during class hours,Class Teacher Shweta Dutta,Written Warning,False,False,True,False
BEH_INST_001_001587,STU_INST_001_1371,2025-06-24,Uniform Violation,Minor,Student involved in uniform violation during class hours,Subject Teacher Zara Pal,Parent Meeting,False,True,True,False
BEH_INST_001_001588,STU_INST_001_1371,2025-08-23,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during break time,Subject Teacher Seema Ganguly,Apology Letter,True,True,True,False
BEH_INST_001_001589,STU_INST_001_1373,2025-03-23,Verbal Abuse,Moderate,Student involved in verbal abuse during break time,Subject Teacher Krishna Bhatia,Written Warning,True,True,True,True
BEH_INST_001_001590,STU_INST_001_1374,2025-05-08,Fighting,Minor,Student involved in fighting during class hours,Principal Aarohi Bhardwaj,Suspension,True,False,True,True
BEH_INST_001_001591,STU_INST_001_1374,2025-04-26,Verbal Abuse,Severe,Student involved in verbal abuse during assembly,Principal Shreya Pal,Community Service,False,False,False,True
BEH_INST_001_001592,STU_INST_001_1376,2025-04-12,Classroom Disruption,Severe,Student involved in classroom disruption during class hours,Class Teacher Riya Kumar,After School Detention,False,False,False,False
BEH_INST_001_001593,STU_INST_001_1380,2025-08-19,Bunking Classes,Major,Student involved in bunking classes during assembly,Discipline Incharge Atharv Kumar,Parent Meeting,False,False,False,False
BEH_INST_001_001594,STU_INST_001_1380,2025-05-07,Bullying,Major,Student involved in bullying during sports period,Class Teacher Varun Deshpande,Apology Letter,False,True,False,False
BEH_INST_001_001595,STU_INST_001_1380,2025-07-25,Bunking Classes,Moderate,Student involved in bunking classes during assembly,Subject Teacher Yash Mukherjee,Verbal Warning,False,True,True,False
BEH_INST_001_001596,STU_INST_001_1381,2025-07-27,Cheating in Exam,Minor,Student involved in cheating in exam during assembly,Subject Teacher Rahul Shah,After School Detention,False,False,True,False
BEH_INST_001_001597,STU_INST_001_1381,2025-09-09,Mobile Phone Usage,Major,Student involved in mobile phone usage during assembly,Discipline Incharge Isha Kale,Verbal Warning,False,True,True,False
BEH_INST_001_001598,STU_INST_001_1382,2025-06-13,Bunking Classes,Major,Student involved in bunking classes during break time,Class Teacher Reyansh Krishnan,Behavior Contract,False,True,True,False
BEH_INST_001_001599,STU_INST_001_1383,2025-09-12,Disrespect to Teacher,Severe,Student involved in disrespect to teacher during sports period,Class Teacher Zara Menon,Suspension,True,False,True,False
BEH_INST_001_001600,STU_INST_001_1384,2025-08-14,Damage to Property,Moderate,Student involved in damage to property during class hours,Discipline Incharge Riyansh Kapoor,Written Warning,True,True,True,False
BEH_INST_001_001601,STU_INST_001_1384,2025-08-24,Classroom Disruption,Moderate,Student involved in classroom disruption during break time,Principal Myra Agarwal,After School Detention,False,True,False,False
BEH_INST_001_001602,STU_INST_001_1384,2025-07-18,Late Coming,Severe,Student involved in late coming during assembly,Class Teacher Manoj Banerjee,Community Service,True,True,False,False
BEH_INST_001_001603,STU_INST_001_1385,2025-03-29,Fighting,Minor,Student involved in fighting during sports period,Discipline Incharge Seema Dave,Written Warning,True,False,False,False
BEH_INST_001_001604,STU_INST_001_1385,2025-07-23,Fighting,Major,Student involved in fighting during class hours,Principal Shalini Deshpande,Parent Meeting,False,True,True,False
BEH_INST_001_001605,STU_INST_001_1386,2025-06-23,Cheating in Exam,Severe,Student involved in cheating in exam during sports period,Principal Ashish Mittal,Verbal Warning,True,False,False,False
BEH_INST_001_001606,STU_INST_001_1386,2025-03-21,Disrespect to Teacher,Major,Student involved in disrespect to teacher during assembly,Class Teacher Pooja Subramanian,Suspension,True,True,True,False
BEH_INST_001_001607,STU_INST_001_1387,2025-09-07,Bullying,Minor,Student involved in bullying during break time,Class Teacher Sana Arora,Verbal Warning,False,False,True,True
